Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Answer.choice_1,Answer.choice_10,Answer.choice_11,Answer.choice_12,Answer.choice_13,Answer.choice_14,Answer.choice_15,Answer.choice_16,Answer.choice_17,Answer.choice_18,Answer.choice_19,Answer.choice_2,Answer.choice_20,Answer.choice_3,Answer.choice_4,Answer.choice_5,Answer.choice_6,Answer.choice_7,Answer.choice_8,Answer.choice_9,Answer.comments,Answer.display.screenHeight,Answer.display.screenWidth,Answer.pic_0,Answer.pic_1,Answer.pic_10,Answer.pic_11,Answer.pic_12,Answer.pic_13,Answer.pic_14,Answer.pic_15,Answer.pic_16,Answer.pic_17,Answer.pic_18,Answer.pic_19,Answer.pic_2,Answer.pic_20,Answer.pic_21,Answer.pic_22,Answer.pic_23,Answer.pic_24,Answer.pic_25,Answer.pic_26,Answer.pic_27,Answer.pic_28,Answer.pic_29,Answer.pic_3,Answer.pic_30,Answer.pic_31,Answer.pic_32,Answer.pic_33,Answer.pic_34,Answer.pic_35,Answer.pic_36,Answer.pic_37,Answer.pic_38,Answer.pic_39,Answer.pic_4,Answer.pic_40,Answer.pic_41,Answer.pic_42,Answer.pic_43,Answer.pic_44,Answer.pic_45,Answer.pic_46,Answer.pic_47,Answer.pic_48,Answer.pic_49,Answer.pic_5,Answer.pic_50,Answer.pic_51,Answer.pic_52,Answer.pic_53,Answer.pic_54,Answer.pic_55,Answer.pic_56,Answer.pic_57,Answer.pic_58,Answer.pic_59,Answer.pic_6,Answer.pic_60,Answer.pic_61,Answer.pic_62,Answer.pic_63,Answer.pic_64,Answer.pic_65,Answer.pic_66,Answer.pic_67,Answer.pic_68,Answer.pic_69,Answer.pic_7,Answer.pic_70,Answer.pic_71,Answer.pic_72,Answer.pic_73,Answer.pic_74,Answer.pic_75,Answer.pic_76,Answer.pic_77,Answer.pic_78,Answer.pic_79,Answer.pic_8,Answer.pic_80,Answer.pic_81,Answer.pic_82,Answer.pic_83,Answer.pic_84,Answer.pic_85,Answer.pic_86,Answer.pic_87,Answer.pic_88,Answer.pic_89,Answer.pic_9,Answer.pic_90,Answer.pic_91,Answer.pic_92,Answer.pic_93,Answer.pic_94,Answer.pic_95,Answer.pic_96,Answer.pic_97,Answer.pic_98,Answer.pic_99,Answer.repic_1,Answer.repic_10,Answer.repic_11,Answer.repic_12,Answer.repic_13,Answer.repic_14,Answer.repic_15,Answer.repic_16,Answer.repic_17,Answer.repic_18,Answer.repic_19,Answer.repic_2,Answer.repic_20,Answer.repic_3,Answer.repic_4,Answer.repic_5,Answer.repic_6,Answer.repic_7,Answer.repic_8,Answer.repic_9,Answer.rt_0,Answer.rt_1,Answer.rt_10,Answer.rt_11,Answer.rt_12,Answer.rt_13,Answer.rt_14,Answer.rt_15,Answer.rt_16,Answer.rt_17,Answer.rt_18,Answer.rt_19,Answer.rt_2,Answer.rt_20,Answer.rt_21,Answer.rt_22,Answer.rt_23,Answer.rt_24,Answer.rt_25,Answer.rt_26,Answer.rt_27,Answer.rt_28,Answer.rt_29,Answer.rt_3,Answer.rt_30,Answer.rt_31,Answer.rt_32,Answer.rt_33,Answer.rt_34,Answer.rt_35,Answer.rt_36,Answer.rt_37,Answer.rt_38,Answer.rt_39,Answer.rt_4,Answer.rt_40,Answer.rt_41,Answer.rt_42,Answer.rt_43,Answer.rt_44,Answer.rt_45,Answer.rt_46,Answer.rt_47,Answer.rt_48,Answer.rt_49,Answer.rt_5,Answer.rt_50,Answer.rt_51,Answer.rt_52,Answer.rt_53,Answer.rt_54,Answer.rt_55,Answer.rt_56,Answer.rt_57,Answer.rt_58,Answer.rt_59,Answer.rt_6,Answer.rt_60,Answer.rt_61,Answer.rt_62,Answer.rt_63,Answer.rt_64,Answer.rt_65,Answer.rt_66,Answer.rt_67,Answer.rt_68,Answer.rt_69,Answer.rt_7,Answer.rt_70,Answer.rt_71,Answer.rt_72,Answer.rt_73,Answer.rt_74,Answer.rt_75,Answer.rt_76,Answer.rt_77,Answer.rt_78,Answer.rt_79,Answer.rt_8,Answer.rt_80,Answer.rt_81,Answer.rt_82,Answer.rt_83,Answer.rt_84,Answer.rt_85,Answer.rt_86,Answer.rt_87,Answer.rt_88,Answer.rt_89,Answer.rt_9,Answer.rt_90,Answer.rt_91,Answer.rt_92,Answer.rt_93,Answer.rt_94,Answer.rt_95,Answer.rt_96,Answer.rt_97,Answer.rt_98,Answer.rt_99,Approve,Reject
Psychology Experiment — Johns Hopkins University,Remember what you see! <10 minutes,"perception, experiment, psychology, survey, science, research",$0.70 ,Mon Apr 02 19:15:47 PDT 2018,120,BatchId:3178206;OriginalHitTemplateId:920937336;,3600,259200,Mon Apr 09 19:15:47 PDT 2018,,,3EF8EXOTT265G7UKKBZOPPN53RI1JF,APHNYDGTCRN3O,Submitted,Mon Apr 02 19:26:56 PDT 2018,Mon Apr 02 19:29:56 PDT 2018,Thu Apr 05 19:29:56 PDT 2018,,,,180,100% (6/6),0% (0/0),0% (0/0),0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,0,0,1,0,{},1080,2560,-43,2,28,-7,8,49,-40,-28,30,-44,3,20,-2,-47,-9,-41,-17,-20,15,-30,50,11,29,-21,-10,-39,24,31,32,44,-4,1,-35,-48,-38,-50,4,33,-1,-5,48,5,-33,-37,18,46,39,10,-34,14,-18,19,21,-13,-3,-6,-26,-49,-24,-16,-12,-42,26,7,16,-31,-45,-22,13,42,-29,45,41,-19,-36,12,-14,34,25,23,27,40,38,-11,35,47,22,17,-32,6,9,-46,-15,-25,-23,43,-8,36,37,-27,102,106,-13,105,-24,41,107,108,110,17,-32,-21,109,28,101,50,103,104,-20,-34,1762,862,526,527,528,527,527,529,528,527,528,528,600,1298,531,527,528,527,528,526,527,527,528,672,527,528,528,528,528,527,527,527,528,527,501,944,528,527,527,528,525,529,527,527,528,527,527,527,528,527,529,528,527,529,527,527,600,765,527,527,527,527,529,527,527,528,527,528,527,529,526,527,529,527,528,527,529,528,527,1055,533,528,526,530,526,528,527,528,527,528,527,528,527,527,528,528,527,528,528,528,,
Psychology Experiment — Johns Hopkins University,Remember what you see! <10 minutes,"perception, experiment, psychology, survey, science, research",$0.70 ,Mon Apr 02 19:15:47 PDT 2018,120,BatchId:3178206;OriginalHitTemplateId:920937336;,3600,259200,Mon Apr 09 19:15:47 PDT 2018,,,3EJJQNKU9SGXI6YBU5BIJ3P3UW7RHT,A1IOQSC5EPANHJ,Submitted,Mon Apr 02 19:25:27 PDT 2018,Mon Apr 02 19:33:43 PDT 2018,Thu Apr 05 19:33:43 PDT 2018,,,,496,0% (0/0),0% (0/0),0% (0/0),0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,{},800,1280,3,-2,-45,49,-12,-26,-48,50,12,-28,-18,-15,8,-34,-42,-23,-30,-3,-47,24,-19,32,9,20,-1,-41,-40,2,-33,-49,18,-11,-14,39,-46,21,17,-9,6,-13,36,28,34,-7,47,-32,-35,27,-22,-10,1,-24,40,13,33,-25,7,19,-50,-17,5,29,-43,-44,-21,48,4,30,-27,46,23,-38,-6,-5,31,16,-16,-8,42,-4,14,43,-37,25,38,37,-39,35,45,-29,26,-31,15,44,10,11,-20,41,-36,22,-15,-24,106,1,108,107,-16,-50,14,109,41,101,110,-46,102,2,-19,103,104,105,7837,4115,2802,6880,797,10473,3807,5583,4278,2707,5747,3927,3982,6685,3691,2864,3845,3999,2934,5678,2989,2158,2605,3810,2632,4256,4125,11280,2554,2387,2717,2016,2966,4231,3930,4725,4652,2207,3341,2425,3066,2840,3041,2562,3099,3262,3236,2307,2613,2255,2027,3007,3820,4262,4815,3563,2688,3596,3213,2602,3438,3396,2796,3061,2572,3583,2915,3437,2267,3203,2789,2940,1727,1382,4585,3982,1987,2349,4985,5448,3600,7188,2801,5205,5203,3395,3105,3427,3890,6099,3211,2233,4315,3295,6726,2293,2329,3091,2717,3754,,
Psychology Experiment — Johns Hopkins University,Remember what you see! <10 minutes,"perception, experiment, psychology, survey, science, research",$0.70 ,Mon Apr 02 19:15:47 PDT 2018,120,BatchId:3178206;OriginalHitTemplateId:920937336;,3600,259200,Mon Apr 09 19:15:47 PDT 2018,,,3EO896NRAX66PR6TMUJYVV60V98TJD,AUAJ7RN2BHUG1,Submitted,Mon Apr 02 19:24:44 PDT 2018,Mon Apr 02 19:34:50 PDT 2018,Thu Apr 05 19:34:50 PDT 2018,,,,606,0% (0/0),0% (0/0),0% (0/0),0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,1,1,0,1,0,yes,900,1600,13,38,1,3,5,12,9,44,-11,30,23,34,-23,26,20,22,-25,-36,-30,48,-39,-17,43,4,-19,-22,49,16,-38,-27,-16,45,-20,-43,33,-34,18,28,-24,47,-26,-35,24,-10,2,19,37,7,-45,-49,27,-37,-6,39,36,-31,17,25,-3,-12,-47,-5,-46,50,29,-21,-1,-32,-14,46,-44,15,-13,6,-15,-41,21,-28,8,14,40,11,31,-2,-29,-40,10,32,41,-4,-33,-9,-50,-42,35,-8,-7,-48,-18,42,102,106,28,105,107,-41,-46,108,-9,110,109,101,-40,44,4,-30,22,104,103,36,33683,9929,7116,5959,5432,6468,6647,7611,3632,9530,9110,10581,6808,6259,4398,5919,3296,4482,3232,4906,3213,3119,4459,5506,3605,1706,4077,6380,2060,3030,2480,6323,2582,1659,6887,5748,8055,4620,2306,4192,2538,2309,4734,2278,3556,9859,4070,4706,2580,2573,3466,1840,2234,3758,3524,1855,6046,7286,1813,2111,2941,1788,2816,7915,5271,1668,1379,5449,1446,4141,1813,3263,1740,4844,1856,1965,3884,1701,5703,10270,6350,6930,6498,8487,4162,4517,7503,4075,6166,4274,2300,2254,3060,1388,3481,1578,1445,1807,1755,3589,,
Psychology Experiment — Johns Hopkins University,Remember what you see! <10 minutes,"perception, experiment, psychology, survey, science, research",$0.70 ,Mon Apr 02 19:15:47 PDT 2018,120,BatchId:3178206;OriginalHitTemplateId:920937336;,3600,259200,Mon Apr 09 19:15:47 PDT 2018,,,3EQHHY4HQT3UDN52DSGXV286NE5G55,A3VMJIW0DP7007,Submitted,Mon Apr 02 19:17:27 PDT 2018,Mon Apr 02 19:28:54 PDT 2018,Thu Apr 05 19:28:54 PDT 2018,,,,687,100% (1/1),0% (0/0),0% (0/0),0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,:),864,1536,-28,-5,-34,-25,-35,-16,-31,-40,-27,7,22,44,40,-39,-17,9,-19,28,16,-32,-29,-20,-50,-11,37,-36,-47,27,41,38,42,-22,-10,5,-48,3,-26,-2,-8,47,-43,-38,50,43,2,12,1,10,-41,32,45,26,30,-21,-12,-44,25,35,34,-18,-49,-46,4,-13,-3,-23,46,-15,48,6,21,-14,13,-42,-24,-7,11,49,17,18,-33,-9,29,-1,36,-4,14,31,8,24,15,39,20,33,-30,23,19,-6,-45,-37,102,32,106,105,-14,108,6,107,-37,31,109,-25,110,-11,101,103,104,9,16,26,6823,3135,6712,5301,2270,3601,5317,5792,4085,4655,6744,3334,3380,5211,5808,5044,5521,6205,4648,4317,5285,2896,4414,4815,4798,3624,4277,3206,6048,3372,1623,4928,5351,4733,4296,6307,4693,4253,5132,9100,2716,6772,6528,7293,6241,3964,4149,6697,6533,7214,5452,7616,4508,1838,3607,5393,6006,6741,7949,4361,5309,5272,9437,3473,1965,2943,6408,6720,8820,7591,8189,3377,8396,3785,3060,1430,5680,6670,3757,7395,5425,5013,5481,3852,6672,5821,8505,6668,5060,5734,2804,12033,5573,5440,6356,2967,6817,3125,6086,4808,,
Psychology Experiment — Johns Hopkins University,Remember what you see! <10 minutes,"perception, experiment, psychology, survey, science, research",$0.70 ,Mon Apr 02 19:15:47 PDT 2018,120,BatchId:3178206;OriginalHitTemplateId:920937336;,3600,259200,Mon Apr 09 19:15:47 PDT 2018,,,3FE7TXL1LJYTRFGTY5JBR99W9RNQ29,A3RUUCI6HGJKNW,Submitted,Mon Apr 02 19:17:59 PDT 2018,Mon Apr 02 19:33:30 PDT 2018,Thu Apr 05 19:33:30 PDT 2018,,,,931,100% (1/1),100% (1/1),0% (0/0),0,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1,1,1,{},768,1366,33,14,-38,24,-18,-36,-37,-16,-8,37,29,7,11,-49,28,22,-13,-15,-44,-2,5,-5,-33,-20,-7,47,-6,4,-3,21,20,6,12,35,-11,-45,39,-17,-41,-32,-43,-50,-1,18,-40,26,1,38,-22,41,2,-21,-10,19,44,17,-14,15,36,-48,-19,30,-47,40,-39,23,-31,49,-28,16,-34,50,10,27,48,45,-4,43,8,-23,-12,-27,3,-25,-35,-26,-29,42,25,34,-30,-42,13,-46,32,-9,46,9,31,-24,102,38,106,105,-19,10,108,107,110,-35,32,34,109,101,-8,103,5,-13,104,-1,3293,2616,1276,1071,951,866,826,608,768,796,833,1027,1021,2580,893,814,878,792,756,782,779,756,773,974,750,764,754,782,802,740,725,648,676,734,986,3932,960,998,906,929,960,902,770,865,859,972,889,840,1339,796,777,1024,778,791,741,812,1300,1550,1046,1115,952,907,1009,905,945,1602,1014,1378,983,995,1003,1086,1662,1174,1193,785,823,1090,2096,1902,811,769,807,653,848,769,857,927,796,912,788,832,1003,1044,982,1005,1161,1030,1044,1353,,
Psychology Experiment — Johns Hopkins University,Remember what you see! <10 minutes,"perception, experiment, psychology, survey, science, research",$0.70 ,Mon Apr 02 19:15:47 PDT 2018,120,BatchId:3178206;OriginalHitTemplateId:920937336;,3600,259200,Mon Apr 09 19:15:47 PDT 2018,,,3GNA64GUZFFLQCZGGOL9PGC8T1EQ5A,A1RN0EZIYLS55B,Submitted,Mon Apr 02 19:18:39 PDT 2018,Mon Apr 02 19:34:38 PDT 2018,Thu Apr 05 19:34:38 PDT 2018,,,,959,0% (0/0),0% (0/0),0% (0/0),0,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,that was interesting,768,1366,17,15,-33,46,-8,11,36,8,35,-49,34,-23,-40,38,27,9,-18,-20,-44,-42,18,22,-35,-39,-14,-9,42,-37,-27,3,-10,-7,21,41,6,43,-25,40,-5,-28,-22,37,-24,19,29,31,44,45,39,30,20,-50,23,49,12,24,-17,-15,-34,25,-32,-16,-4,-19,-36,-45,7,32,5,1,33,26,-31,50,-21,13,-3,28,-38,-2,-13,10,48,-1,-46,-12,-30,-26,4,16,-48,2,14,-47,-29,-41,47,-43,-11,-6,101,43,106,30,-34,-31,108,107,2,-48,110,16,109,46,102,-7,103,104,27,105,15719,14906,4769,7652,4909,8164,8286,6399,5088,5050,8184,4142,6483,13219,12341,5966,3007,5207,4281,3399,3339,5025,5405,7177,3380,3619,5015,4981,3084,6967,2823,2645,7413,7737,7708,7118,2639,3180,4332,3412,4154,9679,4086,11343,9825,6574,6018,6903,8541,6720,3930,5043,3775,10457,5286,3518,6792,4736,2838,4525,2975,1982,3821,3579,12494,3957,3481,7074,2468,2713,2751,2862,2442,2992,3675,3805,2495,4733,4277,3173,1855,3650,3410,2176,2471,2193,2457,3241,6526,7750,2168,2638,3653,2274,2831,2662,3960,3514,1575,1467,,
Psychology Experiment — Johns Hopkins University,Remember what you see! <10 minutes,"perception, experiment, psychology, survey, science, research",$0.70 ,Mon Apr 02 19:15:47 PDT 2018,120,BatchId:3178206;OriginalHitTemplateId:920937336;,3600,259200,Mon Apr 09 19:15:47 PDT 2018,,,3GNCZX450JYXW6AIB7X1XM2KGJTAP9,A3QEC8YFR7OFJN,Submitted,Mon Apr 02 19:16:19 PDT 2018,Mon Apr 02 19:29:30 PDT 2018,Thu Apr 05 19:29:30 PDT 2018,,,,791,100% (1/1),100% (1/1),0% (0/0),1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,IT IS VERY GOOD WORK,768,1366,-22,17,8,23,28,19,7,47,33,-25,16,-5,27,29,32,42,-2,-24,-46,-30,2,-15,36,-39,31,-18,-40,13,-21,-6,24,-9,-41,-31,43,50,37,-49,-10,-26,22,-43,-50,-36,-12,40,10,9,-1,-27,-8,-3,-20,35,-47,30,34,11,-7,25,-32,3,44,14,18,21,-38,26,-33,-14,5,41,38,-17,6,4,-34,-13,-35,-45,15,-42,-23,20,-29,12,48,1,-44,39,45,49,-4,46,-28,-19,-48,-11,-37,-16,101,-1,106,-26,108,107,21,41,110,12,-4,17,109,28,102,104,13,103,29,105,212295,3685,672,716,879,589,562,587,590,624,599,815,3322,4692,1069,850,780,726,727,680,1094,672,716,3779,649,654,588,623,593,577,567,574,623,656,846,3948,933,685,710,662,802,719,703,713,742,821,724,694,1087,1086,1453,933,2163,1154,844,958,813,3948,4910,3009,1475,1094,1624,532,4546,751,866,951,809,837,1175,911,926,1295,861,1616,1733,1325,876,3954,600,826,1037,782,830,921,1030,928,907,821,807,966,1376,749,1176,926,856,822,910,1265,,
Psychology Experiment — Johns Hopkins University,Remember what you see! <10 minutes,"perception, experiment, psychology, survey, science, research",$0.70 ,Mon Apr 02 19:15:47 PDT 2018,120,BatchId:3178206;OriginalHitTemplateId:920937336;,3600,259200,Mon Apr 09 19:15:47 PDT 2018,,,3HMIGG0U4MHDMW945W96EMP1U0WY8N,A2FBJV1VAI9SQ6,Submitted,Mon Apr 02 19:20:36 PDT 2018,Mon Apr 02 19:25:01 PDT 2018,Thu Apr 05 19:25:01 PDT 2018,,,,265,100% (7/7),0% (0/0),0% (0/0),0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,{},768,1366,-9,23,-17,39,-8,-14,48,-11,36,-41,-31,45,5,-28,3,-25,15,2,32,-20,6,27,-13,-38,33,11,-29,21,-36,-19,43,-47,19,-24,-34,46,30,34,31,16,50,-18,24,-2,10,17,-30,1,-1,-43,-22,22,-4,20,37,41,-10,28,-39,42,18,8,-46,26,35,-5,-6,14,25,13,12,-15,-32,-7,-16,-37,47,-33,29,-42,4,-23,-27,-49,-48,44,-40,-50,-3,7,9,-26,49,-45,38,-12,40,-44,-35,-21,101,-30,20,106,107,18,108,-37,109,-48,110,29,4,102,-10,104,103,21,-36,105,4256,1483,995,1081,1048,922,1312,961,856,1141,958,915,1024,2727,1552,1643,1727,1608,1441,1059,1666,1195,1063,1067,950,928,1193,1121,941,885,961,1004,845,899,1037,2992,1317,1071,1072,1603,1156,1126,1651,1267,1125,1024,1280,1161,1208,1100,951,996,907,3303,1022,1109,1061,2875,1067,1141,1372,1257,1518,1526,1591,1175,1386,1059,1465,1409,1149,1098,1231,1152,1240,1186,1115,1074,971,7500,1434,840,1139,975,987,1007,1184,1232,1142,1011,1214,1282,1206,2337,1165,1168,1071,1046,959,899,,
Psychology Experiment — Johns Hopkins University,Remember what you see! <10 minutes,"perception, experiment, psychology, survey, science, research",$0.70 ,Mon Apr 02 19:15:47 PDT 2018,120,BatchId:3178206;OriginalHitTemplateId:920937336;,3600,259200,Mon Apr 09 19:15:47 PDT 2018,,,3HPZF4IVNN4FYZZHM8PBG8LKKRHCY7,A234SA9RO156TR,Submitted,Mon Apr 02 19:16:10 PDT 2018,Mon Apr 02 19:20:06 PDT 2018,Thu Apr 05 19:20:06 PDT 2018,,,,236,100% (11/11),0% (0/0),0% (0/0),0,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,It was ok.,1080,1920,19,-18,-16,-19,-22,26,-29,38,-41,24,-9,-23,-35,1,-14,41,6,-17,-45,27,22,-36,-39,-38,35,-25,30,45,-48,25,40,46,48,2,15,37,49,33,4,-42,-24,10,-3,-46,-37,12,-5,23,42,-27,-30,-7,43,32,14,-49,-43,8,-15,7,13,-13,-26,-6,31,18,-28,-4,-40,-50,-11,-2,-1,21,34,29,11,-34,16,20,9,47,3,-20,-47,50,-33,-31,36,-8,44,17,5,-21,-10,28,39,-32,-12,-44,102,105,106,-24,108,34,107,11,-21,-20,110,-43,109,101,-18,41,104,103,-48,37,2564,1118,1038,1054,1030,1190,1340,1518,1334,1526,1396,1044,1206,1754,1118,1158,1350,1044,1048,1046,1240,1432,1132,998,1302,1224,1216,1408,1368,1852,1680,1920,3198,1720,900,1576,1312,1408,1728,1336,1904,1054,1432,1288,1160,1374,1560,1336,1440,1644,1632,1632,1672,1816,1368,1384,1254,608,1470,1552,2192,2392,1176,1520,1736,1416,1392,878,1736,2480,2488,1760,1424,1856,1424,1328,1736,2606,1082,712,1950,1734,1536,1376,3312,2752,1192,1672,1728,1052,2232,1472,2024,1664,2264,2398,2552,1112,1592,1570,,
Psychology Experiment — Johns Hopkins University,Remember what you see! <10 minutes,"perception, experiment, psychology, survey, science, research",$0.70 ,Mon Apr 02 19:15:47 PDT 2018,120,BatchId:3178206;OriginalHitTemplateId:920937336;,3600,259200,Mon Apr 09 19:15:47 PDT 2018,,,3I02618YA1HHBFOGHCESXNEENMLPU0,A2UTWQS99Y0NRH,Submitted,Mon Apr 02 19:16:23 PDT 2018,Mon Apr 02 19:21:33 PDT 2018,Thu Apr 05 19:21:33 PDT 2018,,,,310,0% (0/0),0% (0/0),0% (0/0),0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,{},1080,1920,12,8,37,1,-39,28,-22,-25,11,-13,45,-2,3,-7,14,-9,44,40,9,-23,-16,48,26,16,22,2,23,-44,24,34,-14,-42,36,21,35,-1,-40,-46,7,27,6,-49,-41,-47,-36,4,31,-33,49,-50,-11,-27,-29,-19,17,39,20,42,50,46,19,25,-12,-34,-48,-30,-21,-37,47,-38,-24,-26,-6,41,38,-20,-18,-35,15,18,13,-28,5,-5,-15,-8,-17,29,-3,-4,33,-43,-32,10,-45,-10,32,-31,43,30,102,-1,-33,106,108,47,107,-38,-43,109,110,101,-31,45,11,104,-42,-23,103,105,3743,1765,1877,2396,1934,1706,1341,1115,1371,1676,1454,2039,1454,5647,2110,1666,1541,1526,1363,1139,1292,1278,1317,2412,1506,1563,1335,1341,1636,1341,1398,1907,1565,2340,2366,2168,1332,1380,1412,1668,1767,1227,1140,1140,1046,1981,1014,1092,1397,1335,2560,1603,2844,1261,2853,1839,1928,1940,1374,1603,1342,1253,1623,1803,2430,1582,2356,1826,2199,1219,1412,1061,1333,1269,1196,1174,1091,1263,1596,2242,1110,1252,1388,1229,1261,1238,1222,1203,1229,1852,1358,1214,1077,1037,1020,1072,1158,1219,1117,1102,,
Psychology Experiment — Johns Hopkins University,Remember what you see! <10 minutes,"perception, experiment, psychology, survey, science, research",$0.70 ,Mon Apr 02 19:15:47 PDT 2018,120,BatchId:3178206;OriginalHitTemplateId:920937336;,3600,259200,Mon Apr 09 19:15:47 PDT 2018,,,3I0BTBYZAYWV4741ASWRL7JJB3L0Y5,A258JTYUD56LOE,Submitted,Mon Apr 02 19:21:54 PDT 2018,Mon Apr 02 19:30:17 PDT 2018,Thu Apr 05 19:30:17 PDT 2018,,,,503,100% (1/1),0% (0/0),0% (0/0),0,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1,{},768,1366,-34,-39,-35,18,35,27,-31,-29,23,3,2,-45,11,31,-9,-24,12,-14,-49,19,20,-18,17,25,40,-25,44,38,-47,5,16,21,-37,-38,-50,-21,42,-36,43,-26,1,-6,29,-12,-27,-33,47,9,-17,14,-11,-41,30,-48,45,-2,34,-8,-23,-4,24,-5,-43,-30,13,8,-3,26,48,32,4,-19,-10,-44,7,37,-42,-20,-15,36,33,22,15,50,-1,-46,46,-16,39,-28,-32,10,49,-13,-22,41,28,-40,6,-7,101,106,-17,-41,107,-8,-3,108,109,-32,110,-15,28,11,102,104,103,5,-9,105,4453,3307,2350,2586,2373,4317,2415,2725,3221,3021,1909,3400,2474,3725,1389,1203,1716,1381,1260,1765,1461,1227,1571,2723,1246,1382,1366,1606,1222,1415,1381,1077,1605,1125,2867,2885,1964,1621,1445,1198,1238,1318,1477,1046,1709,3614,1462,1637,1397,1342,1198,1507,1868,1444,1221,1357,2609,2453,1333,1261,1245,1357,1165,1382,1413,1388,1334,2562,1214,1333,1407,1231,1446,1287,1342,1382,1453,1517,2124,3102,1597,1565,1596,1493,1276,1205,1477,1244,1214,1566,1117,1206,1109,1069,1005,1045,1389,1485,1325,1237,,
Psychology Experiment — Johns Hopkins University,Remember what you see! <10 minutes,"perception, experiment, psychology, survey, science, research",$0.70 ,Mon Apr 02 19:15:47 PDT 2018,120,BatchId:3178206;OriginalHitTemplateId:920937336;,3600,259200,Mon Apr 09 19:15:47 PDT 2018,,,3I2PTA7R3U5O8VKJNBPFR5VQQR9KQP,A3RYI5HXC2MJLN,Submitted,Mon Apr 02 19:16:04 PDT 2018,Mon Apr 02 19:38:21 PDT 2018,Thu Apr 05 19:38:21 PDT 2018,,,,1337,0% (0/0),0% (0/0),0% (0/0),0,0,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,0,{},1080,1920,34,39,-5,11,-48,24,-6,-34,-50,-20,28,20,43,44,-24,14,42,-26,35,-38,-32,26,-21,-35,-18,-39,49,-30,5,-44,-23,-27,47,-8,50,15,-1,-11,-37,48,-12,-42,-15,1,8,-13,41,16,32,-4,-28,-3,19,-2,-10,9,-45,30,10,40,-25,-31,-46,23,6,45,2,25,7,27,21,-9,-47,33,-29,-22,29,-33,-49,4,17,-7,-17,31,37,-14,-19,3,46,-36,-43,22,36,-16,38,-41,-40,12,13,18,-50,8,-4,105,108,-9,27,107,109,22,38,102,110,101,25,104,49,-26,103,106,4979,3045,1860,1935,2587,3958,3970,931,17265,4485,1658,1956,3708,5902,2445,1933,1964,2122,4787,1841,1242,1178,1266,2269,1058,1073,1829,1128,1820,1081,1098,2069,11129,3062,2783,3865,2390,2123,1722,2796,2326,1681,1453,1380,1193,2615,1798,1572,1254,1076,1228,982,1085,1142,1362,1013,1365,754,2285,2743,2465,1311,1350,1592,1656,3129,1404,2021,1502,1818,1303,1597,1438,1744,1561,2858,1375,1153,1201,1950,3070,3711,1282,2924,965,972,1029,1176,1010,1170,1132,1148,1045,1084,1155,1010,1054,1076,1392,1097,,
