,subject,prolific_id,trial_type,rt,background,deviant,block_type,trial_index,fam_trial,total_rt,response,question_order,rating_type
895,SS1696529207608,5ffdf54a500d7740e02f3639,curtain-display,,media/animal_stim/whitened/006_left_1.gif,media/animal_stim/whitened/006_left_2.gif,all_background,25,9.0,,,,
896,SS1696529210551,61170fc882aceb0cbcfebe6e,html-button-response,9747.0,,,,57,,,0,,
897,SS1696529186386,6090f6323a468814885fca1e,survey-text,3159.0,,,,47,,,{'Q0': '20'},,
898,SS1696529207608,5ffdf54a500d7740e02f3639,curtain-display,,media/animal_stim/whitened/006_left_1.gif,media/animal_stim/whitened/006_left_2.gif,all_background,26,9.0,,,,
899,SS1696529207608,5ffdf54a500d7740e02f3639,curtain-display,,media/animal_stim/whitened/006_left_1.gif,media/animal_stim/whitened/006_left_2.gif,all_background,27,9.0,,,,
900,SS1696529207608,5ffdf54a500d7740e02f3639,curtain-display,,media/animal_stim/whitened/006_left_1.gif,media/animal_stim/whitened/006_left_2.gif,all_background,28,9.0,,,,
901,SS1696529207608,5ffdf54a500d7740e02f3639,curtain-display,,media/animal_stim/whitened/006_left_1.gif,media/animal_stim/whitened/006_left_2.gif,all_background,29,9.0,,,,
902,SS1696529186386,6090f6323a468814885fca1e,survey-multi-select,7694.0,,,,48,,,{'ethnicity': ['White']},[0],
903,SS1696529207608,5ffdf54a500d7740e02f3639,curtain-display,,media/animal_stim/whitened/006_left_1.gif,media/animal_stim/whitened/006_left_2.gif,all_background,30,9.0,,,,
904,SS1696529207608,5ffdf54a500d7740e02f3639,curtain-display,,media/animal_stim/whitened/006_left_1.gif,media/animal_stim/whitened/006_left_2.gif,all_background,31,9.0,,,,
905,SS1696529186386,6090f6323a468814885fca1e,survey-text,6706.0,,,,49,,,{'Q0': 'Male'},,
906,SS1696529207608,5ffdf54a500d7740e02f3639,survey-likert,6886.0,,,,32,,,{'Q0': 2},[0],background
907,SS1696529207608,5ffdf54a500d7740e02f3639,curtain-display,,media/animal_stim/whitened/003_right_2.gif,media/animal_stim/whitened/003_left_1.gif,all_background,33,1.0,,,,
908,SS1696529207608,5ffdf54a500d7740e02f3639,curtain-display,14987.0,media/animal_stim/whitened/003_right_2.gif,media/animal_stim/whitened/003_left_1.gif,all_background,34,1.0,15487.0,,,
909,SS1696529207608,5ffdf54a500d7740e02f3639,survey-likert,3710.0,,,,35,,4210.0,,,background
910,SS1696529207608,5ffdf54a500d7740e02f3639,curtain-display,,media/animal_stim/whitened/005_left_2.gif,media/animal_stim/whitened/005_right_1.gif,deviant,36,3.0,,,,
911,SS1696529568320,607e00d9883d3e470ccb5763,preload,,,,,0,,,,,
912,SS1696529568062,607e00d9883d3e470ccb5763,preload,,,,,0,,,,,
913,SS1696529207608,5ffdf54a500d7740e02f3639,curtain-display,,media/animal_stim/whitened/005_left_2.gif,media/animal_stim/whitened/005_right_1.gif,deviant,37,3.0,,,,
914,SS1696529568320,607e00d9883d3e470ccb5763,fullscreen,,,,,1,,,,,
915,SS1696529207608,5ffdf54a500d7740e02f3639,curtain-display,,media/animal_stim/whitened/005_left_2.gif,media/animal_stim/whitened/005_right_1.gif,deviant,38,3.0,,,,
916,SS1696529568320,607e00d9883d3e470ccb5763,instructions,4220.0,,,,2,,,,,
917,SS1696529207608,5ffdf54a500d7740e02f3639,curtain-display,,media/animal_stim/whitened/005_left_2.gif,media/animal_stim/whitened/005_right_1.gif,deviant,39,3.0,,,,
918,SS1696529207608,5ffdf54a500d7740e02f3639,survey-likert,3994.0,,,,40,,,{'Q0': 3},[0],background
919,SS1696529207608,5ffdf54a500d7740e02f3639,curtain-display,,media/animal_stim/whitened/002_right_2.gif,media/animal_stim/whitened/002_right_1.gif,all_background,41,3.0,,,,
920,SS1696529207608,5ffdf54a500d7740e02f3639,curtain-display,,media/animal_stim/whitened/002_right_2.gif,media/animal_stim/whitened/002_right_1.gif,all_background,42,3.0,,,,
921,SS1696529207608,5ffdf54a500d7740e02f3639,curtain-display,,media/animal_stim/whitened/002_right_2.gif,media/animal_stim/whitened/002_right_1.gif,all_background,43,3.0,,,,
922,SS1696529568320,607e00d9883d3e470ccb5763,instructions,21713.0,,,,3,,,,,
923,SS1696529207608,5ffdf54a500d7740e02f3639,curtain-display,26582.0,media/animal_stim/whitened/002_right_2.gif,media/animal_stim/whitened/002_right_1.gif,all_background,44,3.0,27082.0,,,
924,SS1696529207608,5ffdf54a500d7740e02f3639,survey-likert,7408.0,,,,45,,7908.0,,,background
925,SS1696529568320,607e00d9883d3e470ccb5763,curtain-display,,,,,4,,,,,
926,SS1696529207608,5ffdf54a500d7740e02f3639,html-button-response,,,,,46,,,,,
927,SS1696529568320,607e00d9883d3e470ccb5763,curtain-display,,,,,5,,,,,
928,SS1696529568320,607e00d9883d3e470ccb5763,curtain-display,2062.0,,,,6,,2562.0,,,
929,SS1696529207608,5ffdf54a500d7740e02f3639,survey-text,9221.0,,,,47,,,{'Q0': '28'},,
930,SS1696529207608,5ffdf54a500d7740e02f3639,survey-multi-select,,,,,48,,,,,
931,SS1696529325981,5f7cc289ebacb5154314e63f,preload,,,,,0,,,,,
932,SS1696529325920,5f7cc289ebacb5154314e63f,preload,,,,,0,,,,,
933,SS1696529207608,5ffdf54a500d7740e02f3639,survey-text,5967.0,,,,49,,,{'Q0': 'Male'},,
934,SS1696529325981,5f7cc289ebacb5154314e63f,fullscreen,,,,,1,,,,,
935,SS1696529207608,5ffdf54a500d7740e02f3639,survey-multi-choice,,,,,50,,,,,
936,SS1696529568320,607e00d9883d3e470ccb5763,instructions,27075.0,,,,7,,,,,
937,SS1696529568320,607e00d9883d3e470ccb5763,curtain-display,,media/animal_stim/whitened/006_left_2.gif,media/animal_stim/whitened/006_left_1.gif,deviant,8,3.0,,,,
938,SS1696529568320,607e00d9883d3e470ccb5763,curtain-display,,media/animal_stim/whitened/006_left_2.gif,media/animal_stim/whitened/006_left_1.gif,deviant,9,3.0,,,,
939,SS1696529568320,607e00d9883d3e470ccb5763,curtain-display,,media/animal_stim/whitened/006_left_2.gif,media/animal_stim/whitened/006_left_1.gif,deviant,10,3.0,,,,
940,SS1696529568320,607e00d9883d3e470ccb5763,curtain-display,471.0,media/animal_stim/whitened/006_left_2.gif,media/animal_stim/whitened/006_left_1.gif,deviant,11,3.0,971.0,,,
941,SS1696529207608,5ffdf54a500d7740e02f3639,html-button-response,,,,,51,,,,,
942,SS1696529207608,5ffdf54a500d7740e02f3639,survey-text,8811.0,,,,52,,,{'Q0': '28'},,
943,SS1696529325981,5f7cc289ebacb5154314e63f,instructions,31035.0,,,,2,,,,,
944,SS1696529207608,5ffdf54a500d7740e02f3639,survey-multi-select,2864.0,,,,53,,,{'ethnicity': ['White']},[0],
945,SS1696529568320,607e00d9883d3e470ccb5763,survey-likert,15079.0,,,,12,,,{'Q0': 0},[0],background
946,SS1696529207608,5ffdf54a500d7740e02f3639,survey-text,2243.0,,,,54,,,{'Q0': 'Male'},,
947,SS1696529568320,607e00d9883d3e470ccb5763,curtain-display,,media/animal_stim/whitened/002_right_1.gif,media/animal_stim/whitened/002_right_2.gif,all_background,13,1.0,,,,
948,SS1696529568320,607e00d9883d3e470ccb5763,curtain-display,,media/animal_stim/whitened/002_right_1.gif,media/animal_stim/whitened/002_right_2.gif,all_background,14,1.0,,,,
949,SS1696529207608,5ffdf54a500d7740e02f3639,survey-multi-choice,2023.0,,,,55,,,{'education': 'High school diploma'},[0],
950,SS1696529568320,607e00d9883d3e470ccb5763,survey-likert,465.0,,,,15,,965.0,,,background
951,SS1696529207608,5ffdf54a500d7740e02f3639,fullscreen,,,,,56,,,,,
952,SS1696529568320,607e00d9883d3e470ccb5763,curtain-display,,media/animal_stim/whitened/004_left_2.gif,media/animal_stim/whitened/004_right_1.gif,deviant,16,1.0,,,,
953,SS1696529207608,5ffdf54a500d7740e02f3639,html-button-response,3722.0,,,,57,,,0,,
954,SS1696529568320,607e00d9883d3e470ccb5763,curtain-display,746.0,media/animal_stim/whitened/004_left_2.gif,media/animal_stim/whitened/004_right_1.gif,deviant,17,1.0,1246.0,,,
955,SS1696529568320,607e00d9883d3e470ccb5763,survey-likert,6111.0,,,,18,,,{'Q0': 1},[0],background
956,SS1696529568320,607e00d9883d3e470ccb5763,curtain-display,,media/animal_stim/whitened/005_left_2.gif,media/animal_stim/whitened/005_left_1.gif,all_background,19,3.0,,,,
957,SS1696529568320,607e00d9883d3e470ccb5763,curtain-display,,media/animal_stim/whitened/005_left_2.gif,media/animal_stim/whitened/005_left_1.gif,all_background,20,3.0,,,,
958,SS1696529568320,607e00d9883d3e470ccb5763,curtain-display,,media/animal_stim/whitened/005_left_2.gif,media/animal_stim/whitened/005_left_1.gif,all_background,21,3.0,,,,
959,SS1696529568320,607e00d9883d3e470ccb5763,curtain-display,392.0,media/animal_stim/whitened/005_left_2.gif,media/animal_stim/whitened/005_left_1.gif,all_background,22,3.0,892.0,,,
960,SS1696529671693,,preload,,,,,0,,,,,
961,SS1696529671826,,preload,,,,,0,,,,,
962,SS1696529671826,,fullscreen,,,,,1,,,,,
963,SS1696529568320,607e00d9883d3e470ccb5763,survey-likert,5451.0,,,,23,,,{'Q0': 2},[0],background
964,SS1696529671826,,instructions,3595.0,,,,2,,,,,
965,SS1696529568320,607e00d9883d3e470ccb5763,curtain-display,,media/animal_stim/whitened/003_right_2.gif,media/animal_stim/whitened/003_left_1.gif,all_background,24,9.0,,,,
966,SS1696529568320,607e00d9883d3e470ccb5763,curtain-display,,media/animal_stim/whitened/003_right_2.gif,media/animal_stim/whitened/003_left_1.gif,all_background,25,9.0,,,,
967,SS1696529671826,,instructions,2264.0,,,,3,,,,,
968,SS1696529325981,5f7cc289ebacb5154314e63f,instructions,41204.0,,,,3,,,,,
969,SS1696529568320,607e00d9883d3e470ccb5763,curtain-display,,media/animal_stim/whitened/003_right_2.gif,media/animal_stim/whitened/003_left_1.gif,all_background,26,9.0,,,,
970,SS1696529568320,607e00d9883d3e470ccb5763,curtain-display,,media/animal_stim/whitened/003_right_2.gif,media/animal_stim/whitened/003_left_1.gif,all_background,27,9.0,,,,
971,SS1696529671826,,curtain-display,,,,,4,,,,,
972,SS1696529325981,5f7cc289ebacb5154314e63f,curtain-display,,,,,4,,,,,
973,SS1696529568320,607e00d9883d3e470ccb5763,curtain-display,,media/animal_stim/whitened/003_right_2.gif,media/animal_stim/whitened/003_left_1.gif,all_background,28,9.0,,,,
974,SS1696529568320,607e00d9883d3e470ccb5763,curtain-display,,media/animal_stim/whitened/003_right_2.gif,media/animal_stim/whitened/003_left_1.gif,all_background,29,9.0,,,,
975,SS1696529671826,,curtain-display,,,,,5,,,,,
976,SS1696529671826,,curtain-display,783.0,,,,6,,1283.0,,,
977,SS1696529325981,5f7cc289ebacb5154314e63f,curtain-display,,,,,5,,,,,
978,SS1696529568320,607e00d9883d3e470ccb5763,curtain-display,,media/animal_stim/whitened/003_right_2.gif,media/animal_stim/whitened/003_left_1.gif,all_background,30,9.0,,,,
979,SS1696529568320,607e00d9883d3e470ccb5763,curtain-display,,media/animal_stim/whitened/003_right_2.gif,media/animal_stim/whitened/003_left_1.gif,all_background,31,9.0,,,,
980,SS1696529671826,,instructions,3120.0,,,,7,,,,,
981,SS1696529568320,607e00d9883d3e470ccb5763,curtain-display,,media/animal_stim/whitened/003_right_2.gif,media/animal_stim/whitened/003_left_1.gif,all_background,32,9.0,,,,
982,SS1696529568320,607e00d9883d3e470ccb5763,curtain-display,,media/animal_stim/whitened/003_right_2.gif,media/animal_stim/whitened/003_left_1.gif,all_background,33,9.0,,,,
983,SS1696529671826,,curtain-display,,media/animal_stim/whitened/005_left_1.gif,media/animal_stim/whitened/005_left_2.gif,deviant,8,9.0,,,,
984,SS1696529568320,607e00d9883d3e470ccb5763,survey-likert,5365.0,,,,34,,,{'Q0': 2},[0],background
985,SS1696529671826,,curtain-display,,media/animal_stim/whitened/005_left_1.gif,media/animal_stim/whitened/005_left_2.gif,deviant,9,9.0,,,,
986,SS1696529568320,607e00d9883d3e470ccb5763,curtain-display,,media/animal_stim/whitened/001_right_1.gif,media/animal_stim/whitened/001_left_2.gif,deviant,35,9.0,,,,
987,SS1696529671826,,curtain-display,,media/animal_stim/whitened/005_left_1.gif,media/animal_stim/whitened/005_left_2.gif,deviant,10,9.0,,,,
988,SS1696529568320,607e00d9883d3e470ccb5763,curtain-display,,media/animal_stim/whitened/001_right_1.gif,media/animal_stim/whitened/001_left_2.gif,deviant,36,9.0,,,,
989,SS1696529325981,5f7cc289ebacb5154314e63f,curtain-display,14608.0,,,,6,,15108.0,,,
990,SS1696529568320,607e00d9883d3e470ccb5763,curtain-display,,media/animal_stim/whitened/001_right_1.gif,media/animal_stim/whitened/001_left_2.gif,deviant,37,9.0,,,,
991,SS1696529671826,,curtain-display,,media/animal_stim/whitened/005_left_1.gif,media/animal_stim/whitened/005_left_2.gif,deviant,11,9.0,,,,
992,SS1696529568320,607e00d9883d3e470ccb5763,curtain-display,,media/animal_stim/whitened/001_right_1.gif,media/animal_stim/whitened/001_left_2.gif,deviant,38,9.0,,,,
993,SS1696529568320,607e00d9883d3e470ccb5763,curtain-display,,media/animal_stim/whitened/001_right_1.gif,media/animal_stim/whitened/001_left_2.gif,deviant,39,9.0,,,,
994,SS1696529568320,607e00d9883d3e470ccb5763,curtain-display,,media/animal_stim/whitened/001_right_1.gif,media/animal_stim/whitened/001_left_2.gif,deviant,40,9.0,,,,
995,SS1696529671826,,curtain-display,,media/animal_stim/whitened/005_left_1.gif,media/animal_stim/whitened/005_left_2.gif,deviant,12,9.0,,,,
996,SS1696529568320,607e00d9883d3e470ccb5763,curtain-display,,media/animal_stim/whitened/001_right_1.gif,media/animal_stim/whitened/001_left_2.gif,deviant,41,9.0,,,,
997,SS1696529568320,607e00d9883d3e470ccb5763,curtain-display,,media/animal_stim/whitened/001_right_1.gif,media/animal_stim/whitened/001_left_2.gif,deviant,42,9.0,,,,
998,SS1696529568320,607e00d9883d3e470ccb5763,curtain-display,,media/animal_stim/whitened/001_right_1.gif,media/animal_stim/whitened/001_left_2.gif,deviant,43,9.0,,,,
999,SS1696529671826,,curtain-display,,media/animal_stim/whitened/005_left_1.gif,media/animal_stim/whitened/005_left_2.gif,deviant,13,9.0,,,,
1000,SS1696529568320,607e00d9883d3e470ccb5763,curtain-display,,media/animal_stim/whitened/001_right_1.gif,media/animal_stim/whitened/001_left_2.gif,deviant,44,9.0,,,,
1001,SS1696529568320,607e00d9883d3e470ccb5763,survey-likert,,,,,45,,,,,background
1002,SS1696529671826,,curtain-display,,media/animal_stim/whitened/005_left_1.gif,media/animal_stim/whitened/005_left_2.gif,deviant,14,9.0,,,,
1003,SS1696529568320,607e00d9883d3e470ccb5763,html-button-response,4870.0,,,,46,,,0,,
1004,SS1696529671826,,curtain-display,,media/animal_stim/whitened/005_left_1.gif,media/animal_stim/whitened/005_left_2.gif,deviant,15,9.0,,,,
1005,SS1696529568320,607e00d9883d3e470ccb5763,survey-text,2738.0,,,,47,,,{'Q0': '24'},,
1006,SS1696529671826,,curtain-display,,media/animal_stim/whitened/005_left_1.gif,media/animal_stim/whitened/005_left_2.gif,deviant,16,9.0,,,,
1007,SS1696529671826,,curtain-display,990.0,media/animal_stim/whitened/005_left_1.gif,media/animal_stim/whitened/005_left_2.gif,deviant,17,9.0,1490.0,,,
1008,SS1696529568320,607e00d9883d3e470ccb5763,survey-multi-select,5140.0,,,,48,,,{'ethnicity': ['White']},[0],
1009,SS1696529671826,,survey-likert,3070.0,,,,18,,,{'Q0': 3},[0],background
1010,SS1696529568320,607e00d9883d3e470ccb5763,survey-text,4917.0,,,,49,,,{'Q0': 'Man'},,
1011,SS1696529671826,,curtain-display,,media/animal_stim/whitened/002_right_1.gif,media/animal_stim/whitened/002_right_2.gif,deviant,19,1.0,,,,
1012,SS1696529671826,,curtain-display,1580.0,media/animal_stim/whitened/002_right_1.gif,media/animal_stim/whitened/002_right_2.gif,deviant,20,1.0,2080.0,,,
1013,SS1696529568320,607e00d9883d3e470ccb5763,survey-multi-choice,7165.0,,,,50,,,"{'education': ""Bachelor's Degree""}",[0],
1014,SS1696529671826,,survey-likert,4642.0,,,,21,,,{'Q0': 2},[0],background
1015,SS1696529671826,,curtain-display,,media/animal_stim/whitened/003_right_2.gif,media/animal_stim/whitened/003_left_1.gif,all_background,22,9.0,,,,
1016,SS1696529568320,607e00d9883d3e470ccb5763,html-button-response,3814.0,,,,51,,,0,,
1017,SS1696529568320,607e00d9883d3e470ccb5763,survey-text,2682.0,,,,52,,,{'Q0': '24'},,
1018,SS1696529671826,,curtain-display,,media/animal_stim/whitened/003_right_2.gif,media/animal_stim/whitened/003_left_1.gif,all_background,23,9.0,,,,
1019,SS1696529671826,,curtain-display,,media/animal_stim/whitened/003_right_2.gif,media/animal_stim/whitened/003_left_1.gif,all_background,24,9.0,,,,
1020,SS1696529568320,607e00d9883d3e470ccb5763,survey-multi-select,2119.0,,,,53,,,{'ethnicity': ['White']},[0],
1021,SS1696529325981,5f7cc289ebacb5154314e63f,instructions,,,,,7,,,,,
1022,SS1696529671826,,curtain-display,,media/animal_stim/whitened/003_right_2.gif,media/animal_stim/whitened/003_left_1.gif,all_background,25,9.0,,,,
1023,SS1696529671826,,curtain-display,,media/animal_stim/whitened/003_right_2.gif,media/animal_stim/whitened/003_left_1.gif,all_background,26,9.0,,,,
1024,SS1696529568320,607e00d9883d3e470ccb5763,survey-text,3752.0,,,,54,,,{'Q0': 'Man'},,
1025,SS1696529325981,5f7cc289ebacb5154314e63f,curtain-display,,media/animal_stim/whitened/006_left_2.gif,media/animal_stim/whitened/006_left_1.gif,deviant,8,3.0,,,,
1026,SS1696529671826,,curtain-display,,media/animal_stim/whitened/003_right_2.gif,media/animal_stim/whitened/003_left_1.gif,all_background,27,9.0,,,,
1027,SS1696529568320,607e00d9883d3e470ccb5763,survey-multi-choice,2493.0,,,,55,,,"{'education': ""Bachelor's Degree""}",[0],
1028,SS1696529568320,607e00d9883d3e470ccb5763,fullscreen,,,,,56,,,,,
1029,SS1696529671826,,curtain-display,,media/animal_stim/whitened/003_right_2.gif,media/animal_stim/whitened/003_left_1.gif,all_background,28,9.0,,,,
1030,SS1696529325981,5f7cc289ebacb5154314e63f,curtain-display,,media/animal_stim/whitened/006_left_2.gif,media/animal_stim/whitened/006_left_1.gif,deviant,9,3.0,,,,
1031,SS1696529671826,,curtain-display,,media/animal_stim/whitened/003_right_2.gif,media/animal_stim/whitened/003_left_1.gif,all_background,29,9.0,,,,
1032,SS1696529671826,,curtain-display,,media/animal_stim/whitened/003_right_2.gif,media/animal_stim/whitened/003_left_1.gif,all_background,30,9.0,,,,
1033,SS1696529671826,,curtain-display,1532.0,media/animal_stim/whitened/003_right_2.gif,media/animal_stim/whitened/003_left_1.gif,all_background,31,9.0,2032.0,,,
1034,SS1696529325981,5f7cc289ebacb5154314e63f,curtain-display,,media/animal_stim/whitened/006_left_2.gif,media/animal_stim/whitened/006_left_1.gif,deviant,10,3.0,,,,
1035,SS1696529671826,,survey-likert,,,,,32,,,,,background
1036,SS1696529671826,,curtain-display,,media/animal_stim/whitened/001_left_2.gif,media/animal_stim/whitened/001_left_1.gif,all_background,33,1.0,,,,
1037,SS1696529568320,607e00d9883d3e470ccb5763,html-button-response,11381.0,,,,57,,,0,,
1038,SS1696529671826,,curtain-display,1178.0,media/animal_stim/whitened/001_left_2.gif,media/animal_stim/whitened/001_left_1.gif,all_background,34,1.0,1678.0,,,
1039,SS1696529671826,,survey-likert,1366.0,,,,35,,,{'Q0': 3},[0],background
1040,SS1696529671826,,curtain-display,,media/animal_stim/whitened/004_left_2.gif,media/animal_stim/whitened/004_right_1.gif,all_background,36,3.0,,,,
1041,SS1696529325981,5f7cc289ebacb5154314e63f,curtain-display,11440.0,media/animal_stim/whitened/006_left_2.gif,media/animal_stim/whitened/006_left_1.gif,deviant,11,3.0,11940.0,,,
1042,SS1696529671826,,curtain-display,,media/animal_stim/whitened/004_left_2.gif,media/animal_stim/whitened/004_right_1.gif,all_background,37,3.0,,,,
1043,SS1696529671826,,curtain-display,,media/animal_stim/whitened/004_left_2.gif,media/animal_stim/whitened/004_right_1.gif,all_background,38,3.0,,,,
1044,SS1696529671826,,curtain-display,1811.0,media/animal_stim/whitened/004_left_2.gif,media/animal_stim/whitened/004_right_1.gif,all_background,39,3.0,2311.0,,,
1045,SS1696529671826,,survey-likert,,,,,40,,,,,background
1046,SS1696529671826,,curtain-display,,media/animal_stim/whitened/006_left_1.gif,media/animal_stim/whitened/006_left_2.gif,deviant,41,3.0,,,,
1047,SS1696529671826,,curtain-display,,media/animal_stim/whitened/006_left_1.gif,media/animal_stim/whitened/006_left_2.gif,deviant,42,3.0,,,,
1048,SS1696529671826,,curtain-display,,media/animal_stim/whitened/006_left_1.gif,media/animal_stim/whitened/006_left_2.gif,deviant,43,3.0,,,,
1049,SS1696529671826,,curtain-display,103.0,media/animal_stim/whitened/006_left_1.gif,media/animal_stim/whitened/006_left_2.gif,deviant,44,3.0,603.0,,,
1050,SS1696529671826,,survey-likert,,,,,45,,,,,background
1051,SS1696529671826,,html-button-response,3013.0,,,,46,,,0,,
1052,SS1696529671826,,survey-text,2462.0,,,,47,,,{'Q0': '20'},,
1053,SS1696529671826,,survey-multi-select,2062.0,,,,48,,,{'ethnicity': ['White']},[0],
1054,SS1696529671826,,survey-text,4613.0,,,,49,,,{'Q0': 'Male'},,
1055,SS1696529671826,,survey-multi-choice,3467.0,,,,50,,,{'education': 'High school diploma'},[0],
1056,SS1696529671826,,html-button-response,1418.0,,,,51,,,0,,
1057,SS1696529671826,,survey-text,4101.0,,,,52,,,{'Q0': '20'},,
1058,SS1696529671826,,survey-multi-select,2058.0,,,,53,,,{'ethnicity': ['White']},[0],
1059,SS1696529325981,5f7cc289ebacb5154314e63f,survey-likert,,,,,12,,,,,background
1060,SS1696529671826,,survey-text,3974.0,,,,54,,,{'Q0': 'male'},,
1061,SS1696529671826,,survey-multi-choice,3366.0,,,,55,,,{'education': 'High school diploma'},[0],
1062,SS1696529671826,,fullscreen,,,,,56,,,,,
1063,SS1696529325981,5f7cc289ebacb5154314e63f,curtain-display,,media/animal_stim/whitened/005_left_2.gif,media/animal_stim/whitened/005_left_1.gif,deviant,13,1.0,,,,
1064,SS1696529325981,5f7cc289ebacb5154314e63f,curtain-display,6588.0,media/animal_stim/whitened/005_left_2.gif,media/animal_stim/whitened/005_left_1.gif,deviant,14,1.0,7088.0,,,
1065,SS1696529325981,5f7cc289ebacb5154314e63f,survey-likert,5657.0,,,,15,,,{'Q0': 1},[0],background
1066,SS1696529325981,5f7cc289ebacb5154314e63f,curtain-display,,media/animal_stim/whitened/004_left_1.gif,media/animal_stim/whitened/004_left_2.gif,all_background,16,3.0,,,,
1067,SS1696529325981,5f7cc289ebacb5154314e63f,curtain-display,,media/animal_stim/whitened/004_left_1.gif,media/animal_stim/whitened/004_left_2.gif,all_background,17,3.0,,,,
1068,SS1696529325981,5f7cc289ebacb5154314e63f,curtain-display,,media/animal_stim/whitened/004_left_1.gif,media/animal_stim/whitened/004_left_2.gif,all_background,18,3.0,,,,
1069,SS1696529671826,,html-button-response,26521.0,,,,57,,,0,,
1070,SS1696529325981,5f7cc289ebacb5154314e63f,curtain-display,5704.0,media/animal_stim/whitened/004_left_1.gif,media/animal_stim/whitened/004_left_2.gif,all_background,19,3.0,6204.0,,,
1071,SS1696529192179,5d28701c573e380001514923,html-button-response,409770.0,,,,57,,,0,,
1072,SS1696529325981,5f7cc289ebacb5154314e63f,survey-likert,7403.0,,,,20,,,{'Q0': 0},[0],background
1073,SS1696529325981,5f7cc289ebacb5154314e63f,curtain-display,,media/animal_stim/whitened/003_right_1.gif,media/animal_stim/whitened/003_left_2.gif,deviant,21,9.0,,,,
1074,SS1696529325981,5f7cc289ebacb5154314e63f,curtain-display,,media/animal_stim/whitened/003_right_1.gif,media/animal_stim/whitened/003_left_2.gif,deviant,22,9.0,,,,
1075,SS1696529325981,5f7cc289ebacb5154314e63f,curtain-display,,media/animal_stim/whitened/003_right_1.gif,media/animal_stim/whitened/003_left_2.gif,deviant,23,9.0,,,,
1076,SS1696529325981,5f7cc289ebacb5154314e63f,curtain-display,,media/animal_stim/whitened/003_right_1.gif,media/animal_stim/whitened/003_left_2.gif,deviant,24,9.0,,,,
1077,SS1696529325981,5f7cc289ebacb5154314e63f,curtain-display,,media/animal_stim/whitened/003_right_1.gif,media/animal_stim/whitened/003_left_2.gif,deviant,25,9.0,,,,
1078,SS1696529325981,5f7cc289ebacb5154314e63f,curtain-display,,media/animal_stim/whitened/003_right_1.gif,media/animal_stim/whitened/003_left_2.gif,deviant,26,9.0,,,,
1079,SS1696529325981,5f7cc289ebacb5154314e63f,curtain-display,,media/animal_stim/whitened/003_right_1.gif,media/animal_stim/whitened/003_left_2.gif,deviant,27,9.0,,,,
1080,SS1696529325981,5f7cc289ebacb5154314e63f,curtain-display,,media/animal_stim/whitened/003_right_1.gif,media/animal_stim/whitened/003_left_2.gif,deviant,28,9.0,,,,
1081,SS1696529325981,5f7cc289ebacb5154314e63f,curtain-display,,media/animal_stim/whitened/003_right_1.gif,media/animal_stim/whitened/003_left_2.gif,deviant,29,9.0,,,,
1082,SS1696529325981,5f7cc289ebacb5154314e63f,curtain-display,,media/animal_stim/whitened/003_right_1.gif,media/animal_stim/whitened/003_left_2.gif,deviant,30,9.0,,,,
1083,SS1696529325981,5f7cc289ebacb5154314e63f,survey-likert,10722.0,,,,31,,,{'Q0': 0},[0],background
1084,SS1696529325981,5f7cc289ebacb5154314e63f,curtain-display,,media/animal_stim/whitened/002_right_1.gif,media/animal_stim/whitened/002_left_2.gif,all_background,32,9.0,,,,
1085,SS1696529325981,5f7cc289ebacb5154314e63f,curtain-display,,media/animal_stim/whitened/002_right_1.gif,media/animal_stim/whitened/002_left_2.gif,all_background,33,9.0,,,,
1086,SS1696529325981,5f7cc289ebacb5154314e63f,curtain-display,,media/animal_stim/whitened/002_right_1.gif,media/animal_stim/whitened/002_left_2.gif,all_background,34,9.0,,,,
1087,SS1696529325981,5f7cc289ebacb5154314e63f,curtain-display,,media/animal_stim/whitened/002_right_1.gif,media/animal_stim/whitened/002_left_2.gif,all_background,35,9.0,,,,
1088,SS1696529325981,5f7cc289ebacb5154314e63f,curtain-display,,media/animal_stim/whitened/002_right_1.gif,media/animal_stim/whitened/002_left_2.gif,all_background,36,9.0,,,,
1089,SS1696529325981,5f7cc289ebacb5154314e63f,curtain-display,,media/animal_stim/whitened/002_right_1.gif,media/animal_stim/whitened/002_left_2.gif,all_background,37,9.0,,,,
1090,SS1696529325981,5f7cc289ebacb5154314e63f,curtain-display,,media/animal_stim/whitened/002_right_1.gif,media/animal_stim/whitened/002_left_2.gif,all_background,38,9.0,,,,
1091,SS1696529325981,5f7cc289ebacb5154314e63f,curtain-display,,media/animal_stim/whitened/002_right_1.gif,media/animal_stim/whitened/002_left_2.gif,all_background,39,9.0,,,,
1092,SS1696529325981,5f7cc289ebacb5154314e63f,curtain-display,,media/animal_stim/whitened/002_right_1.gif,media/animal_stim/whitened/002_left_2.gif,all_background,40,9.0,,,,
1093,SS1696529325981,5f7cc289ebacb5154314e63f,curtain-display,32936.0,media/animal_stim/whitened/002_right_1.gif,media/animal_stim/whitened/002_left_2.gif,all_background,41,9.0,33436.0,,,
1094,SS1696529325981,5f7cc289ebacb5154314e63f,survey-likert,1839.0,,,,42,,2339.0,,,background
1095,SS1696529325981,5f7cc289ebacb5154314e63f,curtain-display,,media/animal_stim/whitened/001_right_1.gif,media/animal_stim/whitened/001_left_2.gif,all_background,43,1.0,,,,
