subject,block_number,block_type,forced_exposure_time,trial_number,item_type,trial_type,trial_complexity,item_id,rt,exposure_type,half,block_deviant_number,trial_type_index,first_dev_position,second_dev_position,memory_false_stimulus,memory_true_stimulus
SS1627326514305,3,complex_dissimilar,980,4,background,background,complex,NA,2900.100000143051,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627326514305,3,complex_dissimilar,980,5,background,background,complex,NA,973.7000000476837,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627326514305,3,complex_dissimilar,980,6,background,background,complex,NA,761.6000001430511,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627326514305,4,complex_dissimilar,770,1,background,background,complex,NA,2942.7000000476837,forced_short,second half,1,background,4,NA,TRUE,TRUE
SS1627326514305,4,complex_dissimilar,770,2,background,background,complex,NA,3383.7999999523163,forced_short,second half,1,background,4,NA,TRUE,TRUE
SS1627326514305,4,complex_dissimilar,770,3,background,background,complex,NA,1666.3999998569489,forced_short,second half,1,background,4,NA,TRUE,TRUE
SS1627326514305,4,complex_dissimilar,770,4,dissimilar deviant,deviant,complex,NA,8240.299999952316,forced_short,second half,1,first_deviant,4,NA,TRUE,TRUE
SS1627326514305,4,complex_dissimilar,770,5,background,background,complex,NA,263,forced_short,second half,1,background,4,NA,TRUE,TRUE
SS1627326514305,4,complex_dissimilar,770,6,background,background,complex,NA,829,forced_short,second half,1,background,4,NA,TRUE,TRUE
SS1627326514305,4,complex_dissimilar,770,7,background,background,complex,NA,597.5999999046326,forced_short,second half,1,background,4,NA,TRUE,TRUE
SS1627326514305,4,complex_dissimilar,770,8,background,background,complex,NA,877.2000000476837,forced_short,second half,1,background,4,NA,TRUE,TRUE
SS1627326514305,5,complex_dissimilar,900,1,background,background,complex,NA,1533.7000000476837,forced_short,second half,1,background,7,NA,TRUE,TRUE
SS1627326514305,5,complex_dissimilar,900,2,background,background,complex,NA,5569.699999809265,forced_short,second half,1,background,7,NA,TRUE,TRUE
SS1627326514305,5,complex_dissimilar,900,3,background,background,complex,NA,688,forced_short,second half,1,background,7,NA,TRUE,TRUE
SS1627326514305,5,complex_dissimilar,900,4,background,background,complex,NA,1242.2000000476837,forced_short,second half,1,background,7,NA,TRUE,TRUE
SS1627326514305,5,complex_dissimilar,900,5,background,background,complex,NA,208.29999995231628,forced_short,second half,1,background,7,NA,TRUE,TRUE
SS1627326514305,5,complex_dissimilar,900,6,background,background,complex,NA,225.09999990463257,forced_short,second half,1,background,7,NA,TRUE,TRUE
SS1627326514305,5,complex_dissimilar,900,7,dissimilar deviant,deviant,complex,NA,7575.400000095367,forced_short,second half,1,first_deviant,7,NA,TRUE,TRUE
SS1627326514305,6,complex_dissimilar,870,1,background,background,complex,NA,1565.2000000476837,forced_short,second half,1,background,6,NA,TRUE,TRUE
SS1627326514305,6,complex_dissimilar,870,2,background,background,complex,NA,6299.699999809265,forced_short,second half,1,background,6,NA,TRUE,TRUE
SS1627326514305,6,complex_dissimilar,870,3,background,background,complex,NA,879.2999999523163,forced_short,second half,1,background,6,NA,TRUE,TRUE
SS1627326514305,6,complex_dissimilar,870,4,background,background,complex,NA,427.2000000476837,forced_short,second half,1,background,6,NA,TRUE,TRUE
SS1627326514305,6,complex_dissimilar,870,5,background,background,complex,NA,547.8999998569489,forced_short,second half,1,background,6,NA,TRUE,TRUE
SS1627326514305,6,complex_dissimilar,870,6,dissimilar deviant,deviant,complex,NA,2784.7000000476837,forced_short,second half,1,first_deviant,6,NA,TRUE,TRUE
SS1627326514305,6,complex_dissimilar,870,7,background,background,complex,NA,1272,forced_short,second half,1,background,6,NA,TRUE,TRUE
SS1627326514305,7,complex_dissimilar,180,1,background,background,complex,NA,2149.5999999046326,forced_short,second half,2,background,5,6,TRUE,TRUE
SS1627326514305,7,complex_dissimilar,180,2,background,background,complex,NA,4095.399999856949,forced_short,second half,2,background,5,6,TRUE,TRUE
SS1627326514305,7,complex_dissimilar,180,3,background,background,complex,NA,4512.599999904633,forced_short,second half,2,background,5,6,TRUE,TRUE
SS1627326514305,7,complex_dissimilar,180,4,background,background,complex,NA,2863,forced_short,second half,2,background,5,6,TRUE,TRUE
SS1627326514305,7,complex_dissimilar,180,5,dissimilar deviant,deviant,complex,NA,9809.599999904633,forced_short,second half,2,first_deviant,5,6,TRUE,TRUE
SS1627326514305,7,complex_dissimilar,180,6,dissimilar deviant,deviant,complex,NA,3217.699999809265,forced_short,second half,2,second_deviant,5,6,TRUE,TRUE
SS1627326519454,0,complex_dissimilar,350,1,background,background,complex,NA,1208,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627326519454,0,complex_dissimilar,350,2,background,background,complex,NA,5914,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627326519454,0,complex_dissimilar,350,3,background,background,complex,NA,5750,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627326519454,0,complex_dissimilar,350,4,background,background,complex,NA,6939,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627326519454,0,complex_dissimilar,350,5,background,background,complex,NA,77,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627326519454,0,complex_dissimilar,350,6,background,background,complex,NA,3190,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627326519454,1,complex_dissimilar,280,1,background,background,complex,NA,833,forced_short,first half,2,background,4,6,TRUE,TRUE
SS1627326519454,1,complex_dissimilar,280,2,background,background,complex,NA,2230,forced_short,first half,2,background,4,6,TRUE,TRUE
SS1627326519454,1,complex_dissimilar,280,3,background,background,complex,NA,1756.0000000000146,forced_short,first half,2,background,4,6,TRUE,TRUE
SS1627326519454,1,complex_dissimilar,280,4,dissimilar deviant,deviant,complex,NA,2960.000000000029,forced_short,first half,2,first_deviant,4,6,TRUE,TRUE
SS1627326519454,1,complex_dissimilar,280,5,background,background,complex,NA,5268,forced_short,first half,2,background,4,6,TRUE,TRUE
SS1627326519454,1,complex_dissimilar,280,6,dissimilar deviant,deviant,complex,NA,642.0000000000291,forced_short,first half,2,second_deviant,4,6,TRUE,TRUE
SS1627326519454,1,complex_dissimilar,280,7,background,background,complex,NA,638,forced_short,first half,2,background,4,6,TRUE,TRUE
SS1627326519454,1,complex_dissimilar,280,8,background,background,complex,NA,489,forced_short,first half,2,background,4,6,TRUE,TRUE
SS1627326519454,2,complex_dissimilar,270,1,background,background,complex,NA,619,forced_short,first half,2,background,5,7,TRUE,TRUE
SS1627326519454,2,complex_dissimilar,270,2,background,background,complex,NA,786,forced_short,first half,2,background,5,7,TRUE,TRUE
SS1627326519454,2,complex_dissimilar,270,3,background,background,complex,NA,943,forced_short,first half,2,background,5,7,TRUE,TRUE
SS1627326519454,2,complex_dissimilar,270,4,background,background,complex,NA,712,forced_short,first half,2,background,5,7,TRUE,TRUE
SS1627326519454,2,complex_dissimilar,270,5,dissimilar deviant,deviant,complex,NA,1656,forced_short,first half,2,first_deviant,5,7,TRUE,TRUE
SS1627326519454,2,complex_dissimilar,270,6,background,background,complex,NA,88.0000000000291,forced_short,first half,2,background,5,7,TRUE,TRUE
SS1627326519454,2,complex_dissimilar,270,7,dissimilar deviant,deviant,complex,NA,717,forced_short,first half,2,second_deviant,5,7,TRUE,TRUE
SS1627326519454,2,complex_dissimilar,270,8,background,background,complex,NA,277,forced_short,first half,2,background,5,7,TRUE,TRUE
SS1627326519454,3,complex_dissimilar,640,1,background,background,complex,NA,373,forced_short,first half,2,background,2,8,TRUE,TRUE
SS1627326519454,3,complex_dissimilar,640,2,dissimilar deviant,deviant,complex,NA,798.0000000000291,forced_short,first half,2,first_deviant,2,8,TRUE,TRUE
SS1627326519454,3,complex_dissimilar,640,3,background,background,complex,NA,383,forced_short,first half,2,background,2,8,TRUE,TRUE
SS1627326519454,3,complex_dissimilar,640,4,background,background,complex,NA,124.0000000000291,forced_short,first half,2,background,2,8,TRUE,TRUE
SS1627326519454,3,complex_dissimilar,640,5,background,background,complex,NA,491,forced_short,first half,2,background,2,8,TRUE,TRUE
SS1627326519454,3,complex_dissimilar,640,6,background,background,complex,NA,670,forced_short,first half,2,background,2,8,TRUE,TRUE
SS1627326519454,3,complex_dissimilar,640,7,background,background,complex,NA,855.0000000000291,forced_short,first half,2,background,2,8,TRUE,TRUE
SS1627326519454,3,complex_dissimilar,640,8,dissimilar deviant,deviant,complex,NA,941.0000000000291,forced_short,first half,2,second_deviant,2,8,TRUE,TRUE
SS1627326519454,4,complex_dissimilar,100,1,background,background,complex,NA,116,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627326519454,4,complex_dissimilar,100,2,background,background,complex,NA,508,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627326519454,4,complex_dissimilar,100,3,background,background,complex,NA,284,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627326519454,4,complex_dissimilar,100,5,background,background,complex,NA,70.9999999999709,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627326519454,4,complex_dissimilar,100,6,background,background,complex,NA,51,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627326519454,4,complex_dissimilar,100,7,background,background,complex,NA,1670.999999999971,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627326519454,5,complex_dissimilar,680,1,background,background,complex,NA,278.9999999999709,forced_short,second half,2,background,7,8,TRUE,TRUE
SS1627326519454,5,complex_dissimilar,680,2,background,background,complex,NA,1359,forced_short,second half,2,background,7,8,TRUE,TRUE
SS1627326519454,5,complex_dissimilar,680,3,background,background,complex,NA,156,forced_short,second half,2,background,7,8,TRUE,TRUE
SS1627326519454,5,complex_dissimilar,680,4,background,background,complex,NA,144,forced_short,second half,2,background,7,8,TRUE,TRUE
