subject,trial_looking_time,block_number,block_type,stim_type_selected
SS1613099355317,1346.554999993532,17,complex_dissimilar,deviant
SS1613099355317,1545.4349999898113,18,simple_similar,deviant
SS1613099355317,814.9549999914598,19,simple_dissimilar,novel
SS1613099446439,2016.0000000003492,0,simple_similar,background
SS1613099446439,1953.0000000057044,1,complex_similar,background
SS1613099446439,4812.9999999990105,2,simple_dissimilar,background
SS1613099446439,1128.9999999979045,3,complex_similar,background
SS1613099446439,2056.999999997788,4,simple_similar,background
SS1613099446439,1305.9999999939464,5,complex_similar,background
SS1613099446439,989.0000000057626,6,simple_similar,novel
SS1613099446439,1168.9999999987776,7,complex_dissimilar,background
SS1613099446439,1450.999999998021,8,complex_dissimilar,deviant
SS1613099446439,1235.9999999942374,9,complex_dissimilar,deviant
SS1613099446439,1465.0000000008731,10,simple_similar,deviant
SS1613099446439,1449.0000000048894,11,simple_dissimilar,deviant
SS1613099446439,1465.0000000008731,12,complex_dissimilar,deviant
SS1613099446439,2302.999999996973,13,simple_dissimilar,background
SS1613099446439,4836.999999996624,14,complex_dissimilar,background
SS1613099446439,1145.99999999773,15,simple_similar,background
SS1613099446439,2043.0000000023283,16,complex_similar,background
SS1613099446439,1646.9999999942956,17,complex_similar,background
SS1613099446439,2435.000000001979,18,simple_dissimilar,background
SS1613099446439,1396.9999999942956,19,simple_dissimilar,background
SS1613099615233,8317.735000001267,0,simple_similar,novel
SS1613099615233,6803.200000151992,1,simple_dissimilar,novel
SS1613099615233,6635.960000054911,2,simple_dissimilar,novel
SS1613099615233,7857.749999919906,3,complex_dissimilar,deviant
SS1613099615233,11362.910000095144,4,complex_dissimilar,novel
SS1613099615233,6644.485000008717,5,simple_similar,novel
SS1613099615233,4068.1550001725554,6,simple_dissimilar,background
SS1613099615233,6221.044999966398,7,complex_dissimilar,deviant
SS1613099615233,5879.685000004247,8,complex_similar,deviant
SS1613099615233,4075.855000130832,9,simple_dissimilar,novel
SS1613099615233,4236.354999896139,10,complex_dissimilar,deviant
SS1613099615233,6335.009999992326,11,complex_similar,novel
SS1613099615233,3595.18000013195,12,simple_similar,novel
SS1613099615233,2930.8599999174476,13,simple_similar,novel
SS1613099615233,5525.790000054985,14,complex_similar,novel
SS1613099615233,3014.7049999330193,15,complex_dissimilar,deviant
SS1613099615233,3911.6549998987466,16,simple_similar,novel
SS1613099615233,4767.66999992542,17,complex_similar,background
SS1613099615233,6578.98499998264,18,simple_dissimilar,novel
SS1613099615233,2998.595000198111,19,complex_similar,deviant
SS1613099700623,5537.995000003139,0,complex_dissimilar,deviant
SS1613099700623,5594.324999995297,1,simple_dissimilar,novel
SS1613099700623,2956.3049999822397,2,complex_similar,deviant
SS1613099700623,3721.5299999923445,3,simple_dissimilar,deviant
SS1613099700623,2191.84500000556,4,simple_similar,deviant
SS1613099700623,4876.679999998305,5,simple_dissimilar,deviant
SS1613099700623,3046.5050000173505,6,simple_dissimilar,novel
SS1613099700623,3413.9600000169594,7,complex_dissimilar,novel
SS1613099700623,5530.964999995194,8,complex_dissimilar,novel
SS1613099700623,2556.730000022799,9,complex_similar,novel
SS1613099700623,2907.6049999974202,10,complex_similar,novel
SS1613099700623,2908.505000011064,11,simple_similar,deviant
SS1613099700623,3354.070000012871,12,complex_similar,novel
SS1613099700623,3803.5099999804515,13,complex_similar,novel
SS1613099700623,4521.395000000484,14,complex_dissimilar,novel
SS1613099700623,4202.619999978924,15,complex_dissimilar,deviant
SS1613099700623,1326.1400000017602,16,simple_similar,deviant
SS1613099700623,2323.205000004964,17,simple_similar,deviant
SS1613099700623,3012.1900000202004,18,simple_dissimilar,background
SS1613099700623,1126.4750000089407,19,simple_similar,novel
SS1613099924087,3370.0250000227243,0,complex_similar,deviant
SS1613099924087,15233.699999994133,1,simple_similar,background
SS1613099924087,907.0199999958277,2,complex_dissimilar,novel
SS1613099924087,2488.064999994822,3,complex_similar,background
SS1613099924087,2924.004999990575,4,complex_dissimilar,novel
SS1613099924087,1323.6800000129733,5,complex_similar,novel
SS1613099924087,1337.6849999884143,6,complex_similar,deviant
SS1613099924087,1398.100000002887,7,complex_dissimilar,novel
SS1613099924087,1183.5949999920558,8,simple_similar,deviant
SS1613099924087,1165.285000007134,9,simple_similar,background
SS1613099924087,1286.3600000098813,10,simple_dissimilar,novel
SS1613099924087,11128.32000000053,11,simple_similar,novel
SS1613099924087,1141.035000019474,12,simple_similar,deviant
SS1613099924087,5558.34999998915,13,simple_dissimilar,deviant
SS1613099924087,1853.9350000035483,14,simple_dissimilar,background
SS1613099924087,1255.229999992298,15,complex_dissimilar,deviant
SS1613099924087,925.3450000076555,16,complex_dissimilar,novel
SS1613099924087,1239.8900000087451,17,simple_dissimilar,background
SS1613099924087,918.3299999975134,18,complex_similar,background
SS1613099924087,1178.2849999843165,19,simple_dissimilar,novel
SS1613100045246,6159.03999999573,0,simple_similar,deviant
SS1613100045246,4664.48499999824,1,complex_dissimilar,novel
SS1613100045246,3608.4899999957997,2,complex_dissimilar,novel
SS1613100045246,5493.384999991395,3,simple_similar,novel
SS1613100045246,5260.919999997714,4,simple_dissimilar,deviant
SS1613100045246,9519.850000008591,5,simple_dissimilar,novel
SS1613100045246,6227.53499999526,6,simple_similar,novel
SS1613100045246,4061.110000006738,7,simple_dissimilar,novel
SS1613100045246,4918.740000005346,8,simple_similar,novel
SS1613100045246,6352.110000004177,9,complex_similar,novel
SS1613100045246,4525.290000002133,10,simple_dissimilar,novel
SS1613100045246,1812.2649999975692,11,complex_dissimilar,deviant
SS1613100045246,5774.40999999526,12,simple_similar,novel
SS1613100045246,6420.234999994864,13,complex_dissimilar,deviant
SS1613100045246,5449.265000000014,14,complex_similar,novel
SS1613100045246,5009.805000005872,15,simple_dissimilar,novel
SS1613100045246,4135.944999998901,16,complex_similar,background
SS1613100045246,5023.059999989346,17,complex_dissimilar,novel
SS1613100045246,7549.159999992116,18,complex_similar,novel
SS1613100045246,1894.2050000012387,19,complex_similar,novel
SS1613100168141,1160.5849999948987,0,simple_similar,background
SS1613100168141,1154.8800000062329,1,complex_similar,deviant
SS1613100168141,1183.3749999976135,2,simple_dissimilar,novel
SS1613100168141,1367.670000004,3,simple_dissimilar,novel
SS1613100168141,1450.6349999981467,4,simple_dissimilar,deviant
SS1613100168141,977.800000004936,5,complex_dissimilar,deviant
SS1613100168141,1136.009999999078,6,complex_dissimilar,background
SS1613100168141,1292.0249999995576,7,simple_dissimilar,background
SS1613100168141,1145.4500000007101,8,simple_dissimilar,background
SS1613100168141,963.0650000006426,9,complex_dissimilar,novel
SS1613100168141,1231.7050000026939,10,complex_similar,background
SS1613100168141,1204.6950000047218,11,simple_similar,deviant
SS1613100168141,1126.3050000023213,12,complex_dissimilar,deviant
SS1613100168141,1048.8999999986845,13,complex_similar,novel
SS1613100168141,1646.720000001369,14,simple_similar,novel
SS1613100168141,1477.465000000666,15,complex_dissimilar,novel
SS1613100168141,1342.4299999940558,16,complex_similar,novel
SS1613100168141,1692.2099999981583,17,simple_similar,novel
SS1613100168141,1213.5800000004238,18,complex_similar,background
SS1613100168141,1706.364999995334,19,simple_similar,deviant
SS1613100435387,5161.154999998689,0,complex_dissimilar,novel
SS1613100435387,9320.240000005288,1,complex_similar,background
SS1613100435387,26970.9800000026,2,complex_dissimilar,novel
SS1613100435387,8962.299999996321,3,complex_similar,deviant
SS1613100435387,10579.81500000169,4,simple_similar,deviant
SS1613100435387,12514.585000001534,5,complex_similar,deviant
SS1613100435387,7073.67000000237,6,simple_dissimilar,novel
SS1613100435387,7017.570000000764,7,complex_similar,novel
SS1613100435387,5234.470000000205,8,complex_dissimilar,background
SS1613100435387,20185.635000005946,9,simple_dissimilar,novel
SS1613100435387,3097.2999999983003,10,simple_similar,novel
SS1613100435387,12856.089999998221,11,simple_similar,deviant
SS1613100435387,16959.71499999438,12,complex_similar,novel
SS1613100435387,7800.634999996633,13,simple_similar,deviant
SS1613100435387,8832.374999995343,14,simple_dissimilar,deviant
SS1613100435387,4197.704999995651,15,complex_dissimilar,background
SS1613100435387,12936.265000000945,16,simple_dissimilar,deviant
SS1613100435387,3215.984999999637,17,simple_dissimilar,background
SS1613100435387,5190.484999996261,18,simple_similar,deviant
SS1613100435387,26128.354999997886,19,complex_dissimilar,novel
SS1613100450096,6643.334999997751,0,complex_dissimilar,deviant
SS1613100450096,3598.9349999988917,1,complex_similar,background
SS1613100450096,4415.069999999832,2,simple_similar,background
SS1613100450096,4056.6700000024866,3,complex_similar,background
SS1613100450096,5832.619999998133,4,simple_dissimilar,background
SS1613100450096,2909.1600000072503,5,complex_similar,background
SS1613100450096,4470.92999999295,6,simple_similar,background
SS1613100450096,4948.679999998421,7,complex_dissimilar,background
SS1613100450096,2746.0850000032224,8,complex_dissimilar,background
SS1613100450096,4500.6600000022445,9,simple_dissimilar,background
SS1613100450096,5340.710000001127,10,simple_similar,background
SS1613100450096,3052.840000001015,11,complex_dissimilar,background
SS1613100450096,2932.2849999996834,12,complex_similar,background
SS1613100450096,1470.8899999939604,13,complex_dissimilar,background
SS1613100450096,2491.7350000003353,14,simple_dissimilar,deviant
SS1613100450096,2100.069999997504,15,simple_similar,background
SS1613100450096,2860.430000012275,16,simple_dissimilar,background
SS1613100450096,3495.210000005318,17,complex_similar,background
SS1613100450096,27898.070000007283,18,simple_dissimilar,deviant
SS1613100450096,2294.154999993043,19,simple_similar,background
SS1613100522445,2349.749999998312,0,simple_similar,background
SS1613100522445,9134.389999996347,1,simple_similar,background
SS1613100522445,2805.185000001802,2,complex_similar,deviant
SS1613100522445,10665.645000005316,3,complex_dissimilar,deviant
SS1613100522445,7860.695000000182,4,simple_dissimilar,novel
SS1613100522445,6234.905000001891,5,simple_dissimilar,deviant
SS1613100522445,5481.604999998002,6,complex_dissimilar,deviant
SS1613100522445,2577.2100000001956,7,simple_similar,deviant
SS1613100522445,2545.2649999976857,8,complex_dissimilar,background
SS1613100522445,13760.05499999586,9,complex_dissimilar,deviant
SS1613100522445,5638.779999998165,10,complex_similar,deviant
SS1613100522445,8381.384999997681,11,complex_similar,deviant
SS1613100522445,1804.3899999946589,12,complex_similar,background
SS1613100522445,33797.39500000584,13,complex_dissimilar,deviant
SS1613100522445,2298.025000000838,14,simple_similar,background
SS1613100522445,2262.0199999990873,15,simple_dissimilar,background
SS1613100522445,1595.7549999994226,16,complex_similar,background
SS1613100522445,1827.4250000002794,17,simple_dissimilar,background
SS1613100522445,1780.1299999963958,18,simple_similar,background
SS1613100522445,1288.1349999995437,19,simple_dissimilar,background
SS1613100524463,4650.399999995716,0,complex_dissimilar,deviant
SS1613100524463,3569.4200000260025,1,simple_similar,deviant
SS1613100524463,2780.3550000069663,2,simple_dissimilar,novel
SS1613100524463,4542.849999922328,3,complex_similar,novel
SS1613100524463,1435.1300000678748,4,simple_dissimilar,deviant
SS1613100524463,2160.82499998156,5,simple_similar,deviant
SS1613100524463,1946.390000008978,6,complex_dissimilar,novel
SS1613100524463,2131.995000015013,7,simple_similar,deviant
SS1613100524463,4586.8149999994785,8,complex_dissimilar,novel
SS1613100524463,4280.125000001863,9,complex_similar,novel
SS1613100524463,2816.7800000635907,10,simple_dissimilar,novel
SS1613100524463,2976.644999999553,11,simple_similar,novel
SS1613100524463,1805.8500000741333,12,complex_similar,background
SS1613100524463,2691.819999902509,13,complex_dissimilar,novel
SS1613100524463,2776.0450000176206,14,complex_dissimilar,novel
SS1613100524463,4070.295000053011,15,complex_similar,novel
SS1613100524463,2602.709999959916,16,simple_dissimilar,novel
SS1613100524463,3006.7250000545755,17,complex_similar,novel
SS1613100524463,1426.9450000254437,18,simple_similar,deviant
SS1613100524463,3549.9400000087917,19,simple_dissimilar,novel
SS1613100526989,1017.9999999934807,0,complex_dissimilar,background
SS1613100526989,910.9999999171123,1,complex_similar,background
SS1613100526989,1014.0000000363216,2,simple_similar,background
SS1613100526989,975.9999999776483,3,complex_dissimilar,background
SS1613100526989,960.0000000325963,4,simple_similar,background
SS1613100526989,1039.9999999906868,5,simple_similar,background
SS1613100526989,1028.000000002794,6,simple_dissimilar,background
SS1613100526989,1157.0000000763685,7,simple_dissimilar,background
SS1613100526989,2110.9999999869615,8,complex_dissimilar,background
SS1613100526989,1733.0000000772998,9,complex_similar,background
SS1613100526989,985.9999999869615,10,complex_dissimilar,background
SS1613100526989,894.9999999720603,11,simple_similar,background
SS1613100526989,1078.9999999804422,12,complex_similar,deviant
SS1613100526989,1083.9999999850988,13,simple_dissimilar,background
SS1613100526989,1037.000000081025,14,complex_similar,background
SS1613100526989,897.9999999981374,15,simple_dissimilar,background
SS1613100526989,886.0000000102445,16,simple_similar,background
SS1613100526989,968.0000000633299,17,complex_similar,deviant
SS1613100526989,1044.9999999953434,18,simple_dissimilar,background
SS1613100526989,877.9999999795109,19,complex_dissimilar,background
SS1613100545388,6249.000000022352,0,simple_dissimilar,novel
SS1613100545388,5250.0000000116415,1,simple_dissimilar,novel
SS1613100545388,23406.999999989057,2,complex_dissimilar,novel
SS1613100545388,3552.0000000076834,3,simple_similar,novel
SS1613100545388,4890.999999985797,4,complex_similar,novel
SS1613100545388,3178.999999986263,5,complex_dissimilar,novel
SS1613100545388,6658.000000007451,6,complex_similar,novel
SS1613100545388,2924.00000001071,7,simple_dissimilar,novel
SS1613100545388,15293.000000016764,8,simple_dissimilar,novel
SS1613100545388,2486.9999999762513,9,simple_similar,novel
SS1613100545388,2305.9999999939464,10,complex_similar,novel
SS1613100545388,11229.000000003725,11,complex_dissimilar,novel
SS1613100545388,2498.000000003958,12,complex_dissimilar,novel
SS1613100545388,2213.0000000004657,13,simple_dissimilar,novel
SS1613100545388,2085.9999999927823,14,complex_similar,novel
SS1613100545388,6919.999999995343,15,simple_similar,novel
SS1613100545388,2395.000000001164,16,complex_dissimilar,novel
SS1613100545388,2384.000000002561,17,simple_similar,novel
SS1613100545388,2751.0000000009313,18,simple_similar,novel
SS1613100545388,1919.0000000060536,19,complex_similar,novel
SS1613100607399,7073.624999914318,0,complex_dissimilar,novel
SS1613100607399,6687.790000066161,1,simple_similar,novel
SS1613100607399,6667.2850001603365,2,complex_similar,novel
SS1613100607399,5059.594999719411,3,complex_dissimilar,novel
SS1613100607399,4629.884999897331,4,complex_dissimilar,novel
SS1613100607399,6978.009999915957,5,simple_dissimilar,novel
SS1613100607399,5085.945000126958,6,simple_similar,novel
