subject,block_number,block_type,trial_number,item_type,trial_type,trial_complexity,item_id,rt,half,block_deviant_number,trial_type_index,first_dev_position,second_dev_position
SS1614829036738,6,complex_similar,4,similar deviant,deviant,complex,complex_19_A,182,second half,2,second_deviant,3,4
SS1614829036738,7,complex_similar,1,background,background,complex,complex_08_A,379.9999999,second half,1,background,2,NA
SS1614829036738,7,complex_similar,2,similar deviant,deviant,complex,complex_08_B,57.99999996,second half,1,first_deviant,2,NA
SS1614829036738,7,complex_similar,3,background,background,complex,complex_08_A,439.9999999,second half,1,background,2,NA
SS1614829036738,7,complex_similar,4,background,background,complex,complex_08_A,166,second half,1,background,2,NA
SS1614829036738,8,simple_dissimilar,1,background,background,simple,simple_12_B,705.0000001,second half,2,background,4,5
SS1614829036738,8,simple_dissimilar,2,background,background,simple,simple_12_B,548,second half,2,background,4,5
SS1614829036738,8,simple_dissimilar,3,background,background,simple,simple_12_B,164.9999998,second half,2,background,4,5
SS1614829036738,8,simple_dissimilar,4,dissimilar deviant,deviant,simple,simple_01_A,395,second half,2,first_deviant,4,5
SS1614829036738,8,simple_dissimilar,5,dissimilar deviant,deviant,simple,simple_01_A,816.0000001,second half,2,second_deviant,4,5
SS1614829036738,9,simple_similar,1,background,background,simple,simple_20_A,1028,second half,1,background,3,NA
SS1614829036738,9,simple_similar,2,background,background,simple,simple_20_A,113.0000001,second half,1,background,3,NA
SS1614829036738,9,simple_similar,3,similar deviant,deviant,simple,simple_20_B,128,second half,1,first_deviant,3,NA
SS1614829036738,9,simple_similar,4,background,background,simple,simple_20_A,479.0000001,second half,1,background,3,NA
SS1614829036738,10,complex_dissimilar,1,background,background,complex,complex_14_A,299.9999998,second half,1,background,4,NA
SS1614829036738,10,complex_dissimilar,2,background,background,complex,complex_14_A,156,second half,1,background,4,NA
SS1614829036738,10,complex_dissimilar,3,background,background,complex,complex_14_A,339.9999999,second half,1,background,4,NA
SS1614829036738,10,complex_dissimilar,4,dissimilar deviant,deviant,complex,complex_20_B,133.9999998,second half,1,first_deviant,4,NA
SS1614829036738,11,complex_similar,1,background,background,complex,complex_17_A,84.00000003,second half,0,background,NA,NA
SS1614829036738,11,complex_similar,2,background,background,complex,complex_17_A,1252,second half,0,background,NA,NA
SS1614829036738,11,complex_similar,3,background,background,complex,complex_17_A,178.0000001,second half,0,background,NA,NA
SS1614829036738,11,complex_similar,4,background,background,complex,complex_17_A,117.0000001,second half,0,background,NA,NA
SS1614829078192,0,complex_dissimilar,1,background,background,complex,complex_03_B,4358.585,first half,0,background,NA,NA
SS1614829078192,0,complex_dissimilar,2,background,background,complex,complex_03_B,4991.085,first half,0,background,NA,NA
SS1614829078192,0,complex_dissimilar,3,background,background,complex,complex_03_B,5602.285,first half,0,background,NA,NA
SS1614829078192,0,complex_dissimilar,4,background,background,complex,complex_03_B,7155.36,first half,0,background,NA,NA
SS1614829078192,0,complex_dissimilar,5,background,background,complex,complex_03_B,8262.07,first half,0,background,NA,NA
SS1614829078192,1,complex_similar,1,background,background,complex,complex_13_B,7034.655,first half,1,background,3,NA
SS1614829078192,1,complex_similar,2,background,background,complex,complex_13_B,4320.93,first half,1,background,3,NA
SS1614829078192,1,complex_similar,3,similar deviant,deviant,complex,complex_13_A,6145.145,first half,1,first_deviant,3,NA
SS1614829078192,1,complex_similar,4,background,background,complex,complex_13_B,6485.25,first half,1,background,3,NA
SS1614829078192,2,simple_similar,1,background,background,simple,simple_20_B,3771.395,first half,0,background,NA,NA
SS1614829078192,2,simple_similar,2,background,background,simple,simple_20_B,3705.27,first half,0,background,NA,NA
SS1614829078192,2,simple_similar,3,background,background,simple,simple_20_B,3693.565,first half,0,background,NA,NA
SS1614829078192,2,simple_similar,4,background,background,simple,simple_20_B,2992.305,first half,0,background,NA,NA
SS1614829078192,2,simple_similar,5,background,background,simple,simple_20_B,3327.64,first half,0,background,NA,NA
SS1614829078192,3,complex_dissimilar,1,background,background,complex,complex_18_B,4466.985,first half,1,background,5,NA
SS1614829078192,3,complex_dissimilar,2,background,background,complex,complex_18_B,3384.855,first half,1,background,5,NA
SS1614829078192,3,complex_dissimilar,3,background,background,complex,complex_18_B,5373.345,first half,1,background,5,NA
SS1614829078192,3,complex_dissimilar,4,background,background,complex,complex_18_B,4978.69,first half,1,background,5,NA
SS1614829078192,3,complex_dissimilar,5,dissimilar deviant,deviant,complex,complex_14_B,6568.76,first half,1,first_deviant,5,NA
SS1614829078192,3,complex_dissimilar,6,background,background,complex,complex_18_B,4202.61,first half,1,background,5,NA
SS1614829078192,4,complex_dissimilar,1,background,background,complex,complex_06_B,4037.905,first half,0,background,NA,NA
SS1614829078192,4,complex_dissimilar,2,background,background,complex,complex_06_B,3217.45,first half,0,background,NA,NA
SS1614829078192,4,complex_dissimilar,3,background,background,complex,complex_06_B,3609.045,first half,0,background,NA,NA
SS1614829078192,4,complex_dissimilar,4,background,background,complex,complex_06_B,2776.845,first half,0,background,NA,NA
SS1614829078192,4,complex_dissimilar,5,background,background,complex,complex_06_B,6700.07,first half,0,background,NA,NA
SS1614829078192,5,simple_dissimilar,1,background,background,simple,simple_04_A,4792.53,first half,0,background,NA,NA
SS1614829078192,5,simple_dissimilar,2,background,background,simple,simple_04_A,3041.345,first half,0,background,NA,NA
SS1614829078192,5,simple_dissimilar,3,background,background,simple,simple_04_A,5879.19,first half,0,background,NA,NA
SS1614829078192,5,simple_dissimilar,4,background,background,simple,simple_04_A,5203.27,first half,0,background,NA,NA
SS1614829078192,5,simple_dissimilar,5,background,background,simple,simple_04_A,6678.25,first half,0,background,NA,NA
SS1614829078192,6,simple_dissimilar,1,background,background,simple,simple_09_B,4416.67,second half,2,background,3,6
SS1614829078192,6,simple_dissimilar,2,background,background,simple,simple_09_B,3646.045,second half,2,background,3,6
SS1614829078192,6,simple_dissimilar,3,dissimilar deviant,deviant,simple,simple_06_B,5612.95,second half,2,first_deviant,3,6
SS1614829078192,6,simple_dissimilar,4,background,background,simple,simple_09_B,3444.48,second half,2,background,3,6
SS1614829078192,6,simple_dissimilar,5,background,background,simple,simple_09_B,6064.63,second half,2,background,3,6
SS1614829078192,6,simple_dissimilar,6,dissimilar deviant,deviant,simple,simple_06_B,5816.49,second half,2,second_deviant,3,6
SS1614829078192,7,complex_similar,1,background,background,complex,complex_17_A,5492.185,second half,0,background,NA,NA
SS1614829078192,7,complex_similar,2,background,background,complex,complex_17_A,3077.715,second half,0,background,NA,NA
SS1614829078192,7,complex_similar,3,background,background,complex,complex_17_A,4918.955,second half,0,background,NA,NA
SS1614829078192,7,complex_similar,4,background,background,complex,complex_17_A,3013.87,second half,0,background,NA,NA
SS1614829078192,8,simple_similar,1,background,background,simple,simple_14_B,5764.615,second half,0,background,NA,NA
SS1614829078192,8,simple_similar,2,background,background,simple,simple_14_B,5784.16,second half,0,background,NA,NA
SS1614829078192,8,simple_similar,3,background,background,simple,simple_14_B,4402.705,second half,0,background,NA,NA
SS1614829078192,8,simple_similar,4,background,background,simple,simple_14_B,3550.66,second half,0,background,NA,NA
SS1614829078192,8,simple_similar,5,background,background,simple,simple_14_B,4075.41,second half,0,background,NA,NA
SS1614829078192,8,simple_similar,6,background,background,simple,simple_14_B,3344.545,second half,0,background,NA,NA
SS1614829078192,9,simple_dissimilar,1,background,background,simple,simple_03_A,5718.8,second half,2,background,5,7
SS1614829078192,9,simple_dissimilar,2,background,background,simple,simple_03_A,2557.545,second half,2,background,5,7
SS1614829078192,9,simple_dissimilar,3,background,background,simple,simple_03_A,2746.695,second half,2,background,5,7
SS1614829078192,9,simple_dissimilar,4,background,background,simple,simple_03_A,4524.485,second half,2,background,5,7
SS1614829078192,9,simple_dissimilar,5,dissimilar deviant,deviant,simple,simple_17_B,7655.92,second half,2,first_deviant,5,7
SS1614829078192,9,simple_dissimilar,6,background,background,simple,simple_03_A,10272.895,second half,2,background,5,7
SS1614829078192,9,simple_dissimilar,7,dissimilar deviant,deviant,simple,simple_17_B,7515.6,second half,2,second_deviant,5,7
SS1614829078192,10,simple_similar,1,background,background,simple,simple_13_A,3728.005,second half,1,background,3,NA
SS1614829078192,10,simple_similar,2,background,background,simple,simple_13_A,2528.435,second half,1,background,3,NA
SS1614829078192,10,simple_similar,3,similar deviant,deviant,simple,simple_13_B,3874.205,second half,1,first_deviant,3,NA
SS1614829078192,10,simple_similar,4,background,background,simple,simple_13_A,1888.245,second half,1,background,3,NA
SS1614829078192,11,complex_similar,1,background,background,complex,complex_20_B,3629.725,second half,0,background,NA,NA
SS1614829078192,11,complex_similar,2,background,background,complex,complex_20_B,997.7,second half,0,background,NA,NA
SS1614829078192,11,complex_similar,3,background,background,complex,complex_20_B,2345.3,second half,0,background,NA,NA
SS1614829078192,11,complex_similar,4,background,background,complex,complex_20_B,2197.785,second half,0,background,NA,NA
SS1614829080355,0,complex_dissimilar,1,background,background,complex,complex_03_B,3143.955,first half,0,background,NA,NA
SS1614829080355,0,complex_dissimilar,2,background,background,complex,complex_03_B,1295.34,first half,0,background,NA,NA
SS1614829080355,0,complex_dissimilar,3,background,background,complex,complex_03_B,525.155,first half,0,background,NA,NA
SS1614829080355,0,complex_dissimilar,4,background,background,complex,complex_03_B,711.49,first half,0,background,NA,NA
SS1614829080355,0,complex_dissimilar,5,background,background,complex,complex_03_B,188.025,first half,0,background,NA,NA
SS1614829080355,1,simple_similar,1,background,background,simple,simple_20_B,1312.005,first half,0,background,NA,NA
SS1614829080355,1,simple_similar,2,background,background,simple,simple_20_B,124.81,first half,0,background,NA,NA
SS1614829080355,1,simple_similar,3,background,background,simple,simple_20_B,96.165,first half,0,background,NA,NA
SS1614829080355,1,simple_similar,4,background,background,simple,simple_20_B,1165.685,first half,0,background,NA,NA
SS1614829080355,2,simple_dissimilar,1,background,background,simple,simple_18_B,762.6350001,first half,1,background,4,NA
SS1614829080355,2,simple_dissimilar,2,background,background,simple,simple_18_B,1288.25,first half,1,background,4,NA
SS1614829080355,2,simple_dissimilar,3,background,background,simple,simple_18_B,85.95999994,first half,1,background,4,NA
SS1614829080355,2,simple_dissimilar,4,dissimilar deviant,deviant,simple,simple_10_B,1489.975,first half,1,first_deviant,4,NA
SS1614829080355,2,simple_dissimilar,5,background,background,simple,simple_18_B,201.735,first half,1,background,4,NA
SS1614829080355,3,complex_dissimilar,1,background,background,complex,complex_20_A,2123.685,first half,0,background,NA,NA
SS1614829080355,3,complex_dissimilar,2,background,background,complex,complex_20_A,135.4550001,first half,0,background,NA,NA
SS1614829080355,3,complex_dissimilar,3,background,background,complex,complex_20_A,157.545,first half,0,background,NA,NA
SS1614829080355,3,complex_dissimilar,4,background,background,complex,complex_20_A,45.03499996,first half,0,background,NA,NA
SS1614829080355,3,complex_dissimilar,5,background,background,complex,complex_20_A,86.13000007,first half,0,background,NA,NA
SS1614829080355,4,simple_similar,1,background,background,simple,simple_15_A,1147.83,first half,1,background,3,NA
SS1614829080355,4,simple_similar,2,background,background,simple,simple_15_A,134.3800001,first half,1,background,3,NA
SS1614829080355,4,simple_similar,3,similar deviant,deviant,simple,simple_15_B,126.94,first half,1,first_deviant,3,NA
SS1614829080355,4,simple_similar,4,background,background,simple,simple_15_A,88.85000006,first half,1,background,3,NA
SS1614829080355,5,complex_dissimilar,1,background,background,complex,complex_14_A,1744.63,first half,2,background,3,7
SS1614829080355,5,complex_dissimilar,2,background,background,complex,complex_14_A,120.01,first half,2,background,3,7
SS1614829080355,5,complex_dissimilar,3,dissimilar deviant,deviant,complex,complex_05_A,2197.825,first half,2,first_deviant,3,7
SS1614829080355,5,complex_dissimilar,4,background,background,complex,complex_14_A,278.68,first half,2,background,3,7
SS1614829080355,5,complex_dissimilar,5,background,background,complex,complex_14_A,934.4050001,first half,2,background,3,7
SS1614829080355,5,complex_dissimilar,6,background,background,complex,complex_14_A,171.065,first half,2,background,3,7
SS1614829080355,5,complex_dissimilar,7,dissimilar deviant,deviant,complex,complex_05_A,561.28,first half,2,second_deviant,3,7
SS1614829080355,6,complex_similar,1,background,background,complex,complex_10_A,1754.365,second half,0,background,NA,NA
SS1614829080355,6,complex_similar,2,background,background,complex,complex_10_A,42.93500003,second half,0,background,NA,NA
